代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	流通股本	
="600650"	锦江投资	1.51	17.53	0.26	17.54	17.55	255926	36	          1.21	          6.55	17.70	17.75	16.77	17.27	    43.06	438139424	  2.05	公共交通	上海	 5.67	17.12	129047	126879	  1.02	3	452	--  	      39056.01	
="600321"	国栋建设	1.50	3.38	0.05	3.37	3.38	990715	369	          0.00	          8.39	3.33	3.50	3.24	3.33	   341.30	331534880	  2.73	其他建材	四川	 7.81	3.35	528624	462091	  1.14	2052	2548	--  	     118088.00	
="000828"	东莞控股	1.50	7.44	0.11	7.43	7.44	195893	652	          0.26	          1.88	7.30	7.66	7.30	7.33	    13.61	146902528	  1.25	路桥	广东	 4.91	7.50	90463	105430	  0.86	312	43	--  	     103951.70	
="600420"	现代制药	1.50	24.37	0.36	24.38	24.39	27301	2	          0.20	          0.95	23.99	24.42	23.86	24.01	    42.14	65685208	  1.12	化学制药	上海	 2.33	24.06	14120	13181	  1.07	387	20	--  	      28773.33	
="002287"	奇正藏药	1.50	23.73	0.35	23.72	23.73	20893	202	         -0.08	          0.51	23.39	23.85	23.38	23.38	    41.85	49383412	  2.42	中成药	西藏	 2.01	23.64	9257	11636	  0.80	3	135	--  	      40600.00	
="002629"	仁智油服	1.49	9.51	0.14	9.50	9.51	100076	1201	          0.00	          4.59	9.41	9.54	9.36	9.37	--  	94673000	  1.56	石油贸易	四川	 1.92	9.46	49224	50852	  0.97	1883	1597	--  	      21825.38	
="002045"	国光电器	1.49	7.50	0.11	7.50	7.51	96738	1008	         -0.26	          2.69	7.43	7.55	7.34	7.39	    43.54	71898408	  1.62	元器件	广东	 2.84	7.43	46162	50576	  0.91	309	392	--  	      35962.26	
="002162"	斯米克	1.49	9.55	0.14	9.54	9.55	155377	2587	          0.10	          3.72	9.45	9.61	9.27	9.41	   411.78	146844736	  0.98	陶瓷	上海	 3.61	9.45	75056	80321	  0.93	358	575	--  	      41800.00	
="002548"	金新农	1.49	10.25	0.15	10.24	10.25	109265	2660	          0.09	          3.52	10.14	10.25	10.08	10.10	    49.25	111319848	  1.70	饲料	深圳	 1.68	10.19	50781	58484	  0.87	845	436	--  	      31020.00	
="600993"	马应龙	1.48	23.36	0.34	23.35	23.36	92662	5	         -0.38	          2.80	22.91	23.84	22.91	23.02	    32.29	216324000	  1.27	中成药	湖北	 4.04	23.35	48430	44232	  1.09	5	71	--  	      33087.71	
