代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	流通股本	
="600532"	宏达矿业	1.75	11.03	0.19	11.02	11.03	62859	5	          0.27	          3.81	10.84	11.23	10.84	10.84	    28.01	69643360	  0.96	普钢	山东	 3.60	11.08	30200	32659	  0.92	30	295	--  	      16510.25	
="300091"	金通灵	1.68	25.40	0.42	25.40	25.42	9943	744	          1.03	          0.79	24.65	25.40	24.42	24.98	   442.14	24884994	  0.69	机械基件	江苏	 3.92	25.03	3512	6431	  0.55	58	12	--  	      12639.70	
="300349"	金卡股份	1.61	33.99	0.54	33.99	34.00	17244	229	          0.08	          3.83	33.39	34.31	33.11	33.45	    43.37	58346684	  1.20	电器仪表	浙江	 3.59	33.83	8625	8619	  1.00	3	89	--  	       4500.00	
="000877"	天山股份	1.59	8.32	0.13	8.31	8.32	382439	2368	          0.24	          4.35	8.23	8.39	8.13	8.19	    17.88	315820800	  1.38	水泥	新疆	 3.17	8.26	185598	196841	  0.94	749	2141	--  	      88001.99	
="000752"	西藏发展	1.58	14.81	0.23	14.81	14.82	97350	326	          0.00	          3.69	14.54	15.08	14.44	14.58	   215.94	142969056	  1.28	啤酒	西藏	 4.39	14.69	51742	45608	  1.13	351	131	--  	      26375.01	
="002162"	斯米克	1.49	9.55	0.14	9.54	9.55	155377	2587	          0.10	          3.72	9.45	9.61	9.27	9.41	   411.78	146844736	  0.98	陶瓷	上海	 3.61	9.45	75056	80321	  0.93	358	575	--  	      41800.00	
="601398"	工商银行	1.33	3.82	0.05	3.80	3.82	2489964	1151	          0.52	          0.09	3.77	3.82	3.75	3.77	     4.57	944879744	  1.92	银行	北京	 1.86	3.79	1053918	1436046	  0.73	51785	9928	--  	   26471778.00	
="300019"	硅宝科技	1.28	18.20	0.23	18.20	18.21	24752	262	          0.16	          2.30	17.87	18.25	17.87	17.97	    37.74	44725088	  0.81	化工原料	四川	 2.11	18.07	12464	12288	  1.01	29	17	--  	      10745.41	
="002612"	朗姿股份	1.28	24.60	0.31	24.55	24.60	23952	690	          1.65	          2.29	24.27	24.67	24.00	24.29	    41.90	58586544	  1.02	服饰	北京	 2.76	24.46	10299	13653	  0.75	1	58	--  	      10446.15	
="000623"	吉林敖东	1.27	27.18	0.34	27.18	27.19	430477	4559	          0.36	          5.46	27.01	27.85	26.80	26.84	    19.95	1175632896	  1.23	中成药	吉林	 3.91	27.31	192810	237667	  0.81	76	371	--  	      78904.07	
