代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	流通股本(万)	
="600858"	银座股份	0.00	9.83	0.00	--  	--  	0	0	0.00	          0.00	--  	--  	--  	9.83	    19.34	0	  0.00	百货	山东	0.00	9.83	0	0	--  	0	0	--  	      51754.80	
="600749"	西藏旅游	0.00	12.18	0.00	--  	--  	0	0	0.00	          0.00	--  	--  	--  	12.18	  1161.76	0	  0.00	旅游景点	西藏	0.00	12.18	0	0	--  	0	0	--  	      18913.78	
="600614"	鼎立股份	0.00	14.85	0.00	--  	--  	0	0	0.00	          0.00	--  	--  	--  	14.85	   380.46	0	  0.00	综合类	上海	0.00	14.85	0	0	--  	0	0	--  	      44675.94	
="600575"	皖江物流	0.00	4.11	0.00	--  	--  	0	0	0.00	          0.00	--  	--  	--  	4.11	--  	0	  0.00	水运	安徽	0.00	4.11	0	0	--  	0	0	--  	     142320.00	
="600365"	通葡股份	0.00	11.38	0.00	--  	--  	0	0	0.00	          0.00	--  	--  	--  	11.38	  5686.21	0	  0.00	红黄药酒	吉林	0.00	11.38	0	0	--  	0	0	--  	      14000.00	
="600318"	巢东股份	0.00	11.20	0.00	--  	--  	0	0	0.00	          0.00	--  	--  	--  	11.20	    17.93	0	  0.00	水泥	安徽	0.00	11.20	0	0	--  	0	0	--  	      24200.00	
="600103"	青山纸业	0.00	3.66	0.00	--  	--  	0	0	0.00	          0.00	--  	--  	--  	3.66	   601.14	0	  0.00	造纸	福建	0.00	3.66	0	0	--  	0	0	--  	     106184.15	
="600090"	啤酒花	0.00	8.13	0.00	--  	--  	0	0	0.00	          0.00	--  	--  	--  	8.13	    36.46	0	  0.00	啤酒	新疆	0.00	8.13	0	0	--  	0	0	--  	      36791.66	
="300144"	宋城演艺	--  	30.12	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	30.12	    39.83	0	  0.00	旅游景点	浙江	0.00	30.12	0	0	--  	0	0	--  	      50614.17	
="300004"	南风股份	--  	48.67	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	48.67	   150.90	0	  0.00	电气设备	广东	0.00	48.67	0	0	--  	0	0	--  	      13747.54	
="002558"	世纪游轮	--  	31.65	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	31.65	   271.60	0	  0.00	旅游服务	重庆	0.00	31.65	0	0	--  	0	0	--  	       3244.39	
="002509"	天广消防	--  	12.27	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	12.27	    51.77	0	  0.00	专用机械	福建	0.00	12.27	0	0	--  	0	0	--  	      23109.89	
="002385"	大北农	--  	17.98	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	17.98	    50.41	0	  0.00	饲料	北京	0.00	17.98	0	0	--  	0	0	--  	      94184.88	
="002301"	齐心集团	0.00	10.38	0.00	10.36	10.38	77689	1296	0.38	          2.28	10.29	10.46	10.10	10.38	   183.84	79985552	  1.04	文教休闲	深圳	3.47	10.30	43239	34449	  1.26	374	857	--  	      34120.00	
="002044"	江苏三友	--  	10.04	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	10.04	    43.13	0	  0.00	服饰	江苏	0.00	10.04	0	0	--  	0	0	--  	      22410.00	
="002006"	*ST精功	--  	8.75	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	8.75	--  	0	  0.00	工程机械	浙江	0.00	8.75	0	0	--  	0	0	--  	      43677.89	
="000978"	桂林旅游	--  	9.63	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	9.63	--  	0	  0.00	旅游景点	广西	0.00	9.63	0	0	--  	0	0	--  	      36010.00	
="000796"	易食股份	--  	7.23	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	7.23	    49.85	0	  0.00	食品	陕西	0.00	7.23	0	0	--  	0	0	--  	      24652.30	
="000514"	渝 开 发	--  	7.08	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	7.08	    36.98	0	  0.00	区域地产	重庆	0.00	7.08	0	0	--  	0	0	--  	      84377.09	
="002311"	海大集团	-0.35	14.08	-0.05	14.08	14.09	61282	848	0.14	          0.57	14.10	14.16	13.92	14.13	    20.94	85964488	  1.10	饲料	广东	1.70	14.03	29645	31637	  0.94	134	15	--  	     106940.92	
="000488"	晨鸣纸业	-0.46	6.51	-0.03	6.51	6.52	183742	477	-0.15	          1.66	6.53	6.66	6.48	6.54	    27.71	120491216	  0.87	造纸	山东	2.75	6.56	93937	89804	  1.05	4956	1154	--  	     110503.72	
="300255"	常山药业	-0.55	36.00	-0.20	36.00	36.10	24156	249	0.08	          1.87	36.48	36.87	35.00	36.20	    70.12	87232952	  1.32	生物制药	河北	5.17	36.11	12297	11858	  1.04	7	20	--  	      12945.29	
="600230"	沧州大化	-0.74	12.10	-0.09	12.10	12.11	50739	5	-0.24	          1.72	12.20	12.27	12.10	12.19	--  	61858612	  0.84	农药化肥	河北	1.39	12.19	28551	22187	  1.29	23	124	--  	      29418.82	
="002481"	双塔食品	-0.87	18.27	-0.16	18.26	18.27	10353	206	-0.16	          0.28	18.30	18.49	18.23	18.43	    61.95	19014234	  0.47	食品	山东	1.41	18.37	4113	6239	  0.66	227	155	--  	      37455.17	
="002056"	横店东磁	-1.12	23.79	-0.27	23.78	23.79	48101	449	-0.08	          1.17	24.09	24.49	23.72	24.06	    27.98	115836840	  0.88	元器件	浙江	3.20	24.08	26679	21422	  1.25	126	179	--  	      41081.51	
="002543"	万和电气	-1.13	12.24	-0.14	12.24	12.25	25944	328	0.00	          0.81	12.28	12.48	12.21	12.38	    17.83	32059434	  0.85	家用电器	广东	2.18	12.36	14227	11716	  1.21	89	28	--  	      31872.50	
="600272"	开开实业	-1.15	16.40	-0.19	16.46	16.47	51169	588	0.61	          3.20	16.58	16.58	16.09	16.59	    68.31	83438720	  1.08	服饰	上海	2.95	16.31	25233	25935	  0.97	257	372	--  	      16000.00	
="000498"	山东路桥	-1.17	5.92	-0.07	5.92	5.93	186451	2830	0.00	          5.26	5.94	6.02	5.87	5.99	    35.30	110570776	  0.38	建筑施工	山东	2.50	5.93	102404	84046	  1.22	2077	347	--  	      35417.01	
