代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	
="600982"	宁波热电	-3.46	6.69	-0.24	6.69	6.70	79665	59	         -0.44	          1.90	6.90	6.97	6.65	6.93	    25.81	53842772	  0.70	供气供热	浙江	 4.62	
="000537"	广宇发展	-3.46	6.69	-0.24	6.69	6.70	116587	796	          0.00	          2.27	6.96	6.98	6.67	6.93	     9.52	79015656	  1.16	区域地产	天津	 4.47	
="002643"	烟台万润	-3.47	14.19	-0.51	14.18	14.19	36554	508	          0.07	          1.97	14.70	14.78	14.16	14.70	    53.00	52764620	  0.52	化工原料	山东	 4.22	
="002047"	宝鹰股份	-3.47	5.56	-0.20	5.55	5.56	57674	427	          0.18	          1.67	5.75	5.75	5.54	5.76	    29.60	32460076	  0.92	装修装饰	深圳	 3.65	
="601177"	杭齿前进	-3.47	8.34	-0.30	8.35	8.37	39844	82	          0.00	          1.00	8.58	8.59	8.29	8.64	    81.45	33533436	  1.02	机械基件	浙江	 3.47	
="000813"	天山纺织	-3.48	8.61	-0.31	8.57	8.61	34163	978	          0.11	          2.17	8.90	8.92	8.54	8.92	   142.23	29688840	  1.21	纺织	新疆	 4.26	
="000882"	华联股份	-3.48	3.61	-0.13	3.60	3.61	308123	1852	         -0.27	          2.87	3.73	3.77	3.55	3.74	   108.74	112398216	  0.45	百货	北京	 5.88	
="000980"	金马股份	-3.48	6.94	-0.25	6.93	6.94	62380	301	          0.28	          1.97	7.18	7.33	6.80	7.19	    56.60	44114184	  0.74	电器仪表	安徽	 7.37	
="002380"	科远股份	-3.48	27.20	-0.98	27.19	27.20	6889	69	         -0.22	          1.36	28.10	28.41	27.18	28.18	    74.80	18954968	  0.67	电气设备	江苏	 4.36	
="000709"	河北钢铁	-3.48	2.22	-0.08	2.22	2.23	1071493	3143	         -0.44	          2.11	2.29	2.31	2.22	2.30	    35.40	241307728	  0.92	普钢	河北	 3.91	
="300339"	润和软件	-3.49	23.81	-0.86	23.81	23.83	36165	283	         -0.16	          2.80	24.55	24.57	23.52	24.67	   105.45	86738232	  0.63	软件服务	江苏	 4.26	
="002325"	洪涛股份	-3.49	9.41	-0.34	9.41	9.42	110302	387	         -0.21	          2.22	9.71	9.76	9.39	9.75	    25.48	104808864	  1.48	装修装饰	深圳	 3.79	
