代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	
="600719"	大连热电	0.00	8.56	0.00	8.55	8.56	20250	100	          0.00	          1.00	8.56	8.68	8.52	8.56	    45.58	17412224	  0.58	供气供热	辽宁	 1.87	
="600710"	常林股份	0.00	4.39	0.00	4.39	4.40	61060	39	          0.00	          0.95	4.39	4.44	4.34	4.39	--  	26769100	  0.68	工程机械	江苏	 2.28	
="600704"	物产中大	0.00	10.38	0.00	--  	--  	0	0	          0.00	          0.00	--  	--  	--  	10.38	    20.87	0	  0.00	商贸代理	浙江	 0.00	
="600683"	京投银泰	0.00	6.79	0.00	--  	--  	0	0	          0.00	          0.00	--  	--  	--  	6.79	--  	0	  0.00	区域地产	浙江	 0.00	
="600575"	皖江物流	0.00	4.11	0.00	--  	--  	0	0	          0.00	          0.00	--  	--  	--  	4.11	    69.90	0	  0.00	港口	安徽	 0.00	
="600569"	安阳钢铁	0.00	2.32	0.00	--  	--  	0	0	          0.00	          0.00	--  	--  	--  	2.32	    58.76	0	  0.00	普钢	河南	 0.00	
="600532"	宏达矿业	0.00	9.75	0.00	--  	--  	0	0	          0.00	          0.00	--  	--  	--  	9.75	    31.26	0	  0.00	普钢	山东	 0.00	
="600505"	西昌电力	0.00	10.69	0.00	10.69	10.70	17685	136	          0.00	          0.49	10.69	10.74	10.60	10.69	  1093.01	18901792	  0.66	水力发电	四川	 1.31	
="600497"	驰宏锌锗	0.00	10.39	0.00	--  	--  	0	0	          0.00	          0.00	--  	--  	--  	10.39	    91.83	0	  0.00	铅锌	云南	 0.00	
="600369"	西南证券	0.00	10.54	0.00	--  	--  	0	0	          0.00	          0.00	--  	--  	--  	10.54	    27.45	0	  0.00	证券	重庆	 0.00	
="600365"	通葡股份	0.00	11.38	0.00	--  	--  	0	0	          0.00	          0.00	--  	--  	--  	11.38	   755.95	0	  0.00	红黄药酒	吉林	 0.00	
="600318"	巢东股份	0.00	11.20	0.00	--  	--  	0	0	          0.00	          0.00	--  	--  	--  	11.20	    13.31	0	  0.00	水泥	安徽	 0.00	
="600283"	钱江水利	0.00	10.25	0.00	10.22	10.26	46048	300	          0.29	          1.61	10.25	10.34	10.06	10.25	   151.61	47068528	  0.87	水务	浙江	 2.73	
="600241"	时代万恒	0.00	8.28	0.00	--  	--  	0	0	          0.00	          0.00	--  	--  	--  	8.28	--  	0	  0.00	商贸代理	辽宁	 0.00	
="600239"	云南城投	0.00	6.01	0.00	--  	--  	0	0	          0.00	          0.00	--  	--  	--  	6.01	    27.83	0	  0.00	区域地产	云南	 0.00	
="600105"	永鼎股份	0.00	9.86	0.00	--  	--  	0	0	          0.00	          0.00	--  	--  	--  	9.86	    17.13	0	  0.00	通信设备	江苏	 0.00	
="600103"	青山纸业	0.00	3.66	0.00	--  	--  	0	0	          0.00	          0.00	--  	--  	--  	3.66	    60.41	0	  0.00	造纸	福建	 0.00	
="600091"	ST明科	0.00	7.02	0.00	--  	--  	0	0	          0.00	          0.00	--  	--  	--  	7.02	--  	0	  0.00	化工原料	内蒙	 0.00	
="600090"	啤酒花	0.00	8.13	0.00	--  	--  	0	0	          0.00	          0.00	--  	--  	--  	8.13	    50.77	0	  0.00	啤酒	新疆	 0.00	
="600029"	南方航空	0.00	2.97	0.00	2.97	2.98	376702	343	         -0.33	          0.54	2.97	3.01	2.94	2.97	--  	111899728	  0.36	空运	广东	 2.36	
="600005"	武钢股份	0.00	2.38	0.00	--  	--  	0	0	          0.00	          0.00	--  	--  	--  	2.38	    28.06	0	  0.00	普钢	湖北	 0.00	
="300332"	天壕节能	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	14.06	    38.55	0	  0.00	环境保护	北京	 0.00	
="300231"	银信科技	0.00	14.32	0.00	14.31	14.32	55434	302	         -0.13	          3.56	14.46	14.60	14.27	14.32	    55.21	79917928	  0.73	软件服务	北京	 2.30	
="300230"	永利带业	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	9.63	    37.74	0	  0.00	塑料	上海	 0.00	
="300194"	福安药业	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	21.58	    84.71	0	  0.00	化学制药	重庆	 0.00	
="300138"	晨光生物	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	11.24	   155.06	0	  0.00	食品	河北	 0.00	
="300109"	新开源	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	14.42	    59.16	0	  0.00	化工原料	河南	 0.00	
="300074"	华平股份	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	18.61	    61.30	0	  0.00	通信设备	上海	 0.00	
="300072"	三聚环保	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	27.13	    37.91	0	  0.00	化工原料	北京	 0.00	
="300019"	硅宝科技	0.00	16.83	0.00	16.83	16.84	30019	174	         -0.05	          2.79	16.84	17.67	16.65	16.83	    45.34	51532028	  0.87	化工原料	四川	 6.06	
="300013"	新宁物流	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	9.26	   315.91	0	  0.00	仓储物流	江苏	 0.00	
="002667"	鞍重股份	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	29.58	    42.29	0	  0.00	工程机械	辽宁	 0.00	
="002608"	舜天船舶	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	12.79	    57.18	0	  0.00	船舶	江苏	 0.00	
="002537"	海立美达	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	19.19	    53.98	0	  0.00	机械基件	山东	 0.00	
="002529"	海源机械	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	15.03	--  	0	  0.00	专用机械	福建	 0.00	
="002509"	天广消防	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	12.27	    49.43	0	  0.00	专用机械	福建	 0.00	
="002483"	润邦股份	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	12.22	    35.76	0	  0.00	工程机械	江苏	 0.00	
="002450"	康得新	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	32.67	    34.24	0	  0.00	化工原料	江苏	 0.00	
="002426"	胜利精密	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	11.26	    68.93	0	  0.00	元器件	江苏	 0.00	
="002375"	亚厦股份	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	23.21	    21.90	0	  0.00	装修装饰	浙江	 0.00	
="002324"	普利特	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	19.90	    27.22	0	  0.00	塑料	上海	 0.00	
="002282"	博深工具	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	11.50	    69.15	0	  0.00	轻工机械	河北	 0.00	
="002224"	三 力 士	0.00	8.63	0.00	8.62	8.63	109526	1185	          0.11	          2.48	8.74	8.74	8.40	8.63	    37.48	93440608	  0.88	橡胶	浙江	 3.94	
="002133"	广宇集团	0.00	5.03	0.00	5.03	5.04	76144	606	          0.19	          1.67	5.03	5.13	5.02	5.03	   108.16	38586576	  0.97	全国地产	浙江	 2.19	
="002103"	广博股份	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	10.18	   196.01	0	  0.00	文教休闲	浙江	 0.00	
="002084"	海鸥卫浴	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	7.60	    89.04	0	  0.00	家居用品	广东	 0.00	
="002059"	云南旅游	0.00	10.77	0.00	10.75	10.77	9537	200	          0.18	          0.44	10.90	10.90	10.72	10.77	   522.91	10268646	  0.43	旅游景点	云南	 1.67	
="002044"	江苏三友	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	10.04	    99.79	0	  0.00	服饰	江苏	 0.00	
="002013"	中航机电	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	22.15	    43.52	0	  0.00	汽车配件	湖北	 0.00	
="002009"	天奇股份	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	16.30	    47.89	0	  0.00	工程机械	江苏	 0.00	
="002006"	*ST精功	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	8.75	   155.21	0	  0.00	工程机械	浙江	 0.00	
="000936"	华西股份	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	5.17	   119.27	0	  0.00	化纤	江苏	 0.00	
="000920"	南方汇通	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	13.23	   128.57	0	  0.00	运输设备	贵州	 0.00	
="000796"	易食股份	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	7.23	    91.08	0	  0.00	食品	陕西	 0.00	
="000795"	太原刚玉	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	10.92	--  	0	  0.00	矿物制品	山西	 0.00	
="000718"	苏宁环球	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	5.39	   112.95	0	  0.00	区域地产	吉林	 0.00	
="000717"	韶钢松山	0.00	2.34	0.00	2.34	2.35	245124	3679	         -0.42	          2.17	2.34	2.41	2.33	2.34	--  	58043700	  0.70	钢加工	广东	 3.42	
="000710"	天兴仪表	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	13.60	--  	0	  0.00	汽车配件	四川	 0.00	
="000683"	远兴能源	0.00	4.74	0.00	4.74	4.75	101399	2262	          0.63	          1.32	4.75	4.79	4.68	4.74	--  	47953076	  0.66	化工原料	内蒙	 2.32	
="000668"	荣丰控股	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	13.98	--  	0	  0.00	区域地产	上海	 0.00	
="000563"	陕国投Ａ	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	8.18	    22.63	0	  0.00	多元金融	陕西	 0.00	
="000533"	万 家 乐	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	5.97	    33.67	0	  0.00	家用电器	广东	 0.00	
="000498"	山东路桥	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	4.64	    28.22	0	  0.00	建筑施工	山东	 0.00	
="000415"	渤海租赁	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	10.28	    19.77	0	  0.00	多元金融	新疆	 0.00	
="000090"	天健集团	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	8.44	    25.79	0	  0.00	建筑施工	深圳	 0.00	
="002293"	罗莱家纺	-0.04	23.89	-0.01	23.89	23.90	28300	192	          0.00	          1.01	23.85	24.28	23.60	23.90	    18.18	67648280	  1.30	服饰	江苏	 2.85	
="002670"	华声股份	-0.07	14.08	-0.01	14.06	14.08	30198	798	          0.28	          3.67	14.08	14.22	13.95	14.09	    26.56	42553088	  0.76	电气设备	广东	 1.92	
="000099"	中信海直	-0.08	12.31	-0.01	12.31	12.32	268755	2225	          0.40	          4.43	12.31	12.78	12.20	12.32	    44.55	336885312	  1.00	空运	深圳	 4.71	
="002269"	美邦服饰	-0.09	11.11	-0.01	11.11	11.12	267426	3022	         -0.17	          2.66	11.12	11.44	11.05	11.12	    31.40	300263520	  1.46	服饰	上海	 3.51	
="300294"	博雅生物	-0.09	63.75	-0.06	63.73	63.75	8357	45	          0.03	          2.62	63.60	64.79	63.25	63.81	    54.35	53384052	  0.63	生物制药	江西	 2.41	
="600502"	安徽水利	-0.11	9.28	-0.01	9.28	9.29	138598	10	          0.10	          2.76	9.42	9.46	9.23	9.29	    18.94	129558024	  0.85	建筑施工	安徽	 2.48	
="002230"	科大讯飞	-0.13	30.87	-0.04	30.86	30.87	152068	2955	          0.16	          2.63	31.10	31.30	30.39	30.91	   105.92	469059392	  0.94	软件服务	安徽	 2.94	
="002489"	浙江永强	-0.14	14.58	-0.02	14.57	14.58	34977	1028	          0.00	          0.92	14.60	14.79	14.40	14.60	    22.34	51079000	  0.69	家居用品	浙江	 2.67	
="002244"	滨江集团	-0.14	6.96	-0.01	6.95	6.96	51926	214	          0.00	          0.45	6.96	7.03	6.89	6.97	    10.45	36214764	  0.60	区域地产	浙江	 2.01	
="002599"	盛通股份	-0.17	17.38	-0.03	17.36	17.39	7326	118	         -0.22	          0.84	17.40	17.54	17.22	17.41	   106.60	12760195	  0.39	广告包装	北京	 1.84	
="603077"	和邦股份	-0.19	10.46	-0.02	10.45	10.46	114252	17	          0.00	          3.81	10.48	10.64	10.33	10.48	     7.85	119718568	  0.68	化工原料	四川	 2.96	
="600197"	伊力特	-0.19	10.42	-0.02	10.39	10.40	37678	604	          0.38	          0.85	10.41	10.53	10.31	10.44	    15.62	39223208	  0.72	白酒	新疆	 2.11	
="002042"	华孚色纺	-0.20	4.96	-0.01	4.96	4.97	69011	751	         -0.20	          0.83	4.96	5.08	4.94	4.97	    14.60	34489584	  0.59	纺织	安徽	 2.82	
="600170"	上海建工	-0.20	4.95	-0.01	4.94	4.95	133161	100	          0.00	          1.21	4.97	5.02	4.93	4.96	    10.44	66231336	  0.60	建筑施工	上海	 1.81	
="600745"	中茵股份	-0.21	14.21	-0.03	14.20	14.21	19096	8	          0.07	          0.58	14.22	14.36	14.12	14.24	   171.12	27223468	  0.56	区域地产	湖北	 1.69	
="300198"	纳川股份	-0.24	8.45	-0.02	8.44	8.45	46171	600	          0.11	          1.34	8.36	8.55	8.36	8.47	    41.24	39109752	  0.57	塑料	福建	 2.24	
="601558"	*ST锐电	-0.25	3.99	-0.01	3.99	4.00	60992	25	         -0.24	          1.45	3.99	4.09	3.97	4.00	--  	24614048	  0.71	电气设备	北京	 3.00	
="000301"	东方市场	-0.25	3.98	-0.01	3.97	3.98	121933	756	         -0.25	          1.00	3.99	4.04	3.97	3.99	    23.84	48697540	  0.52	综合类	江苏	 1.75	
="600825"	新华传媒	-0.26	11.36	-0.03	11.36	11.37	223377	88	         -0.08	          2.14	11.26	11.49	11.17	11.39	   242.55	252742832	  0.62	出版业	上海	 2.81	
="000981"	银亿股份	-0.27	11.21	-0.03	11.21	11.22	25009	478	         -0.08	          0.29	11.19	11.30	11.10	11.24	    17.84	28024540	  0.46	区域地产	甘肃	 1.78	
="002464"	金利科技	-0.27	18.22	-0.05	18.21	18.22	13978	51	         -0.05	          1.04	18.26	18.60	18.16	18.27	   147.09	25652904	  0.55	塑料	江苏	 2.41	
="600095"	哈高科	-0.28	7.16	-0.02	7.15	7.16	64589	24	          0.00	          1.79	7.17	7.35	7.12	7.18	--  	46835036	  0.47	食品	黑龙江	 3.20	
="601717"	郑煤机	-0.29	6.77	-0.02	6.77	6.78	114205	5	         -0.14	          0.83	6.73	6.80	6.72	6.79	    22.13	77244896	  0.56	工程机械	河南	 1.18	
="000620"	新华联	-0.31	6.53	-0.02	6.52	6.53	77172	364	          0.00	          0.48	6.51	6.62	6.47	6.55	    26.97	50507264	  0.56	区域地产	北京	 2.29	
="002003"	伟星股份	-0.31	9.62	-0.03	9.58	9.62	30794	304	          0.52	          1.05	9.61	9.74	9.57	9.65	    15.60	29740726	  0.69	服饰	浙江	 1.76	
="002041"	登海种业	-0.32	33.89	-0.11	33.88	33.89	23818	66	          0.08	          0.72	34.37	34.99	33.71	34.00	    36.52	81741712	  1.03	种植业	山东	 3.76	
="002695"	煌上煌	-0.34	32.45	-0.11	32.45	32.46	18134	102	          0.03	          4.22	32.70	33.17	32.23	32.56	    36.28	59228460	  0.87	食品	江西	 2.89	
="002673"	西部证券	-0.34	14.62	-0.05	14.61	14.62	262932	3897	         -0.13	          3.82	14.68	15.09	14.56	14.67	    57.60	390174432	  0.88	证券	陕西	 3.61	
="600188"	兖州煤业	-0.34	8.73	-0.03	8.73	8.74	49140	263	          0.00	          0.17	8.77	8.86	8.72	8.76	    25.69	43221100	  0.50	煤炭开采	山东	 1.60	
="600697"	欧亚集团	-0.34	20.37	-0.07	20.36	20.37	18895	3	          0.00	          1.22	20.31	20.65	20.31	20.44	    13.92	38716880	  1.43	百货	吉林	 1.66	
="000593"	大通燃气	-0.36	8.33	-0.03	8.32	8.33	50651	220	          0.00	          2.27	8.37	8.44	8.25	8.36	   550.42	42174332	  0.81	供气供热	四川	 2.27	
="600098"	广州发展	-0.36	5.47	-0.02	5.47	5.48	78448	17	          0.00	          0.32	5.48	5.57	5.46	5.49	    11.57	43272480	  0.86	火力发电	广东	 2.00	
="600540"	新赛股份	-0.37	8.12	-0.03	8.12	8.13	40776	20	         -0.24	          1.35	8.14	8.32	8.10	8.15	   157.47	33458764	  0.66	种植业	新疆	 2.70	
="002144"	宏达高科	-0.37	21.56	-0.08	21.56	21.57	54210	346	         -0.04	          3.96	21.72	21.77	21.37	21.64	    25.49	116818288	  0.61	纺织	浙江	 1.85	
="600724"	宁波富达	-0.39	5.10	-0.02	5.10	5.11	41024	413	          0.19	          0.28	5.12	5.16	5.06	5.12	     6.50	20972184	  0.60	区域地产	浙江	 1.95	
="002275"	桂林三金	-0.40	19.70	-0.08	19.70	19.74	25635	165	         -0.45	          0.49	19.80	20.16	19.32	19.78	    24.79	51023756	  0.68	中成药	广西	 4.25	
="601339"	百隆东方	-0.43	9.21	-0.04	9.20	9.21	20390	6	          0.00	          1.06	9.24	9.37	9.20	9.25	    14.34	18904640	  0.56	纺织	浙江	 1.84	
="000589"	黔轮胎Ａ	-0.48	6.24	-0.03	6.24	6.25	67620	588	         -0.31	          1.38	6.28	6.37	6.23	6.27	    27.16	42633560	  0.70	汽车配件	贵州	 2.23	
="000088"	盐 田 港	-0.48	6.24	-0.03	6.24	6.25	181742	192	         -0.31	          0.94	6.27	6.38	6.24	6.27	    27.09	114488992	  0.85	港口	深圳	 2.23	
="002700"	新疆浩源	-0.48	22.85	-0.11	22.85	22.86	22444	260	         -0.26	          2.35	23.07	23.20	22.80	22.96	    53.62	51612076	  0.53	供气供热	新疆	 1.74	
="600530"	交大昂立	-0.49	10.15	-0.05	10.13	10.15	26280	50	          0.00	          0.84	10.18	10.30	10.13	10.20	    62.98	26796008	  0.53	生物制药	上海	 1.67	
="600828"	成商集团	-0.50	6.01	-0.03	6.00	6.01	44571	228	         -0.33	          0.78	6.04	6.10	6.00	6.04	    10.39	26980816	  0.50	百货	四川	 1.66	
="002316"	键桥通讯	-0.50	11.94	-0.06	11.90	11.94	25215	203	          0.75	          0.64	12.10	12.20	11.82	12.00	   153.78	30087078	  0.38	软件服务	深圳	 3.17	
="601996"	丰林集团	-0.53	9.42	-0.05	9.42	9.43	182757	83	          0.10	          3.90	9.38	9.47	9.20	9.47	    39.07	170585696	  0.94	林业	广西	 2.85	
="600586"	金晶科技	-0.54	3.71	-0.02	3.71	3.72	163624	20	          0.00	          1.69	3.74	3.79	3.70	3.73	    72.36	61263308	  0.56	玻璃	山东	 2.41	
="600231"	凌钢股份	-0.54	3.70	-0.02	3.70	3.71	36473	194	          0.00	          0.45	3.70	3.75	3.70	3.72	--  	13555604	  0.34	普钢	辽宁	 1.34	
="000691"	亚太实业	-0.56	7.04	-0.04	7.03	7.04	52452	267	         -0.42	          1.81	7.09	7.09	6.96	7.08	  5043.93	36903884	  0.68	区域地产	海南	 1.84	
="600985"	雷鸣科化	-0.57	15.76	-0.09	15.75	15.76	11212	2	         -0.25	          0.87	15.95	15.98	15.71	15.85	    22.48	17773006	  0.44	化工原料	安徽	 1.70	
="600078"	澄星股份	-0.57	8.69	-0.05	8.69	8.70	220755	53	          0.81	          3.33	8.75	8.88	8.53	8.74	   151.56	191219024	  0.76	化工原料	江苏	 4.00	
="601116"	三江购物	-0.58	8.58	-0.05	8.57	8.58	28629	1	          0.23	          0.71	8.65	8.69	8.53	8.63	    25.30	24664682	  0.61	超市连锁	浙江	 1.85	
="002616"	长青集团	-0.59	23.74	-0.14	23.73	23.74	15417	126	         -0.21	          1.89	23.90	24.28	23.58	23.88	   109.43	36756012	  0.51	环境保护	广东	 2.93	
="300211"	亿通科技	-0.59	21.95	-0.13	21.94	21.95	9843	78	         -0.27	          2.08	21.96	22.45	21.90	22.08	   100.87	21848884	  0.57	通信设备	江苏	 2.49	
="002430"	杭氧股份	-0.59	8.37	-0.05	8.36	8.37	139023	822	          0.00	          1.72	8.42	8.62	8.23	8.42	    77.64	117192032	  0.89	化工机械	浙江	 4.63	
="600674"	川投能源	-0.62	17.60	-0.11	17.60	17.61	146460	23	         -0.33	          0.67	17.74	18.10	17.57	17.71	    21.63	260768928	  0.85	火力发电	四川	 2.99	
="000089"	深圳机场	-0.66	4.54	-0.03	4.54	4.55	52108	1334	          0.22	          0.31	4.57	4.61	4.52	4.57	    30.49	23760452	  0.33	机场	深圳	 1.97	
="002550"	千红制药	-0.66	25.56	-0.17	25.56	25.58	38069	333	         -0.46	          1.86	25.73	26.19	25.40	25.73	    37.73	98203776	  0.81	生物制药	江苏	 3.07	
="300240"	飞力达	-0.69	14.38	-0.10	14.38	14.40	13726	99	         -0.27	          0.84	14.41	14.68	14.36	14.48	    59.03	19944820	  0.50	仓储物流	江苏	 2.21	
="000537"	广宇发展	-0.70	7.07	-0.05	7.06	7.07	69298	864	          0.14	          1.35	7.12	7.15	7.06	7.12	    10.06	49148256	  0.50	区域地产	天津	 1.26	
="600491"	龙元建设	-0.71	4.22	-0.03	4.23	4.24	107801	40	         -0.23	          1.14	4.25	4.31	4.21	4.25	    23.25	45919384	  0.70	建筑施工	浙江	 2.35	
="002154"	报 喜 鸟	-0.72	8.32	-0.06	8.32	8.33	81113	354	         -0.23	          1.52	8.30	8.42	8.25	8.38	    36.33	67635912	  0.78	服饰	浙江	 2.03	
="600506"	香梨股份	-0.73	13.55	-0.10	13.55	13.56	30230	10	          0.29	          2.05	13.58	13.80	13.48	13.65	--  	41255664	  0.76	种植业	新疆	 2.34	
="002703"	浙江世宝	-0.75	24.98	-0.19	24.95	24.98	6423	59	          0.52	          4.28	25.16	25.22	24.72	25.17	   124.83	16060651	  0.72	汽车配件	浙江	 1.99	
="600712"	南宁百货	-0.76	5.25	-0.04	5.25	5.26	137336	10	          0.00	          2.55	5.30	5.38	5.18	5.29	   187.46	72484592	  1.07	百货	广西	 3.78	
="002533"	金杯电工	-0.77	6.45	-0.05	6.44	6.45	56166	3715	          0.15	          1.15	6.49	6.51	6.38	6.50	    44.82	36227588	  0.55	电气设备	湖南	 2.00	
="600167"	联美控股	-0.79	13.89	-0.11	13.89	13.90	12338	4	          0.14	          0.58	14.00	14.13	13.85	14.00	    12.71	17245152	  0.61	供气供热	辽宁	 2.00	
="002696"	百洋股份	-0.83	13.19	-0.11	13.18	13.19	22429	198	          0.00	          2.81	13.30	13.36	13.04	13.30	    60.01	29635258	  0.76	渔业	广西	 2.41	
="002448"	中原内配	-0.83	16.68	-0.14	16.60	16.68	69777	778	          0.42	          3.89	16.82	16.88	16.42	16.82	    20.17	116352616	  1.08	运输设备	河南	 2.73	
="000998"	隆平高科	-0.83	17.85	-0.15	17.84	17.85	145909	1377	         -0.16	          1.76	18.05	18.12	17.69	18.00	    67.35	260583344	  0.57	种植业	湖南	 2.39	
="600755"	厦门国贸	-0.83	5.95	-0.05	5.95	5.96	694410	58	         -0.16	          5.22	5.95	6.09	5.89	6.00	    10.63	415963616	  1.75	商贸代理	福建	 3.33	
="600483"	福建南纺	-0.84	8.30	-0.07	8.29	8.30	32647	10	          0.36	          1.13	8.38	8.45	8.25	8.37	   843.14	27203700	  0.60	纺织	福建	 2.39	
="300106"	西部牧业	-0.84	14.18	-0.12	14.17	14.18	14663	202	          0.00	          0.91	14.35	14.43	14.15	14.30	    57.13	20949746	  0.54	农业综合	新疆	 1.96	
="600757"	长江传媒	-0.84	9.43	-0.08	9.42	9.43	98661	345	          0.10	          1.88	9.49	9.52	9.37	9.51	    27.40	93245616	  0.61	出版业	湖北	 1.58	
="600293"	三峡新材	-0.85	7.03	-0.06	7.02	7.03	42347	16	          0.00	          1.23	7.10	7.15	7.00	7.09	   559.58	29897416	  0.55	玻璃	湖北	 2.12	
="000786"	北新建材	-0.85	18.70	-0.16	18.70	18.71	32795	984	          0.00	          0.57	18.86	18.99	18.44	18.86	    15.80	61361776	  0.59	其他建材	北京	 2.92	
="002384"	东山精密	-0.85	15.10	-0.13	15.00	15.10	55068	4476	          2.02	          1.22	15.23	15.29	14.67	15.23	   263.84	82205984	  0.73	通信设备	江苏	 4.07	
="002020"	京新药业	-0.86	20.87	-0.18	20.85	20.87	16069	224	          0.09	          0.83	21.00	21.25	20.77	21.05	    50.23	33720572	  0.57	化学制药	浙江	 2.28	
="601800"	中国交建	-0.86	4.59	-0.04	4.59	4.60	264967	2062	         -0.43	          1.96	4.61	4.67	4.59	4.63	     6.39	122389560	  0.48	建筑施工	北京	 1.73	
="002278"	神开股份	-0.90	13.22	-0.12	13.21	13.22	63766	1049	         -0.15	          3.21	13.34	13.54	13.18	13.34	    59.44	85274376	  0.44	化工机械	上海	 2.70	
="002637"	赞宇科技	-0.91	18.43	-0.17	18.42	18.43	20078	96	         -0.05	          2.08	18.49	18.62	18.25	18.60	    45.89	36996596	  0.56	日用化工	浙江	 1.99	
="002620"	瑞和股份	-0.93	18.08	-0.17	18.08	18.12	11812	110	         -0.22	          1.30	18.24	18.29	18.02	18.25	    33.47	21430402	  0.54	装修装饰	深圳	 1.48	
="002333"	罗普斯金	-0.93	13.80	-0.13	13.77	13.80	51190	122	         -0.43	          2.11	14.02	14.13	13.37	13.93	    53.76	70848784	  1.51	铝	江苏	 5.46	
="600038"	哈飞股份	-0.94	38.14	-0.36	38.15	38.18	65297	8	          0.31	          1.94	38.48	39.42	37.98	38.50	    73.66	252456672	  0.78	航空航天	黑龙江	 3.74	
="300239"	东宝生物	-0.94	12.71	-0.12	12.71	12.72	55362	948	         -0.15	          4.52	12.88	12.88	12.42	12.83	   286.45	70201136	  0.76	生物制药	内蒙	 3.59	
="600657"	信达地产	-0.95	4.18	-0.04	4.18	4.19	66372	1	         -0.23	          0.44	4.22	4.27	4.18	4.22	    13.89	28032348	  0.50	全国地产	北京	 2.13	
="002420"	毅昌股份	-0.97	7.17	-0.07	7.17	7.18	38980	211	         -0.13	          1.03	7.25	7.30	7.15	7.24	--  	28145878	  0.26	塑料	广东	 2.07	
="002083"	孚日股份	-0.97	5.12	-0.05	5.12	5.13	122168	1828	         -0.19	          1.48	5.19	5.25	5.11	5.17	    17.13	63424320	  0.76	纺织	山东	 2.71	
="600729"	重庆百货	-0.98	23.21	-0.23	23.21	23.25	63486	12	          0.00	          1.71	23.40	23.76	23.15	23.44	    11.03	148919568	  0.54	百货	重庆	 2.60	
="600728"	佳都科技	-1.01	15.71	-0.16	15.69	15.70	78723	4	          0.06	          2.17	15.89	16.14	15.67	15.87	   233.57	125503744	  0.41	软件服务	广东	 2.96	
="000417"	合肥百货	-1.01	6.83	-0.07	6.83	6.84	147670	836	          0.14	          1.90	6.89	6.92	6.76	6.90	    11.77	101191008	  0.74	百货	安徽	 2.32	
="300344"	太空板业	-1.02	8.70	-0.09	8.70	8.72	43642	1160	         -0.22	          4.19	8.90	8.90	8.68	8.79	   100.98	38303656	  0.58	其他建材	北京	 2.50	
="600975"	新五丰	-1.03	8.69	-0.09	8.68	8.69	25577	12	          0.00	          1.09	8.80	8.80	8.66	8.78	--  	22271490	  0.47	农业综合	湖南	 1.59	
="600639"	浦东金桥	-1.03	12.50	-0.13	12.51	12.52	61919	92	          0.08	          0.94	12.67	12.74	12.41	12.63	    26.73	77823472	  0.61	园区开发	上海	 2.61	
