代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	
="000976"	春晖股份	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	3.78	--  	0	  0.00	化纤	广东	 0.00	
="000967"	上风高科	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	11.93	    89.95	0	  0.00	电气设备	浙江	 0.00	
="000939"	凯迪电力	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	7.50	    40.56	0	  0.00	火力发电	湖北	 0.00	
="000920"	南方汇通	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	13.23	    31.50	0	  0.00	运输设备	贵州	 0.00	
="000906"	物产中拓	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	16.00	    55.69	0	  0.00	批发业	湖南	 0.00	
="000892"	星美联合	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	6.24	--  	0	  0.00	通信设备	重庆	 0.00	
="000835"	四川圣达	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	6.31	    81.47	0	  0.00	软件服务	四川	 0.00	
="000820"	金城股份	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	9.55	  2334.26	0	  0.00	造纸	辽宁	 0.00	
="000811"	烟台冰轮	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	12.00	    35.57	0	  0.00	工程机械	山东	 0.00	
="000796"	易食股份	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	7.23	    95.94	0	  0.00	食品	陕西	 0.00	
="000795"	太原刚玉	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	10.92	--  	0	  0.00	矿物制品	山西	 0.00	
="000788"	北大医药	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	17.45	   139.35	0	  0.00	化学制药	重庆	 0.00	
="000715"	中兴商业	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	11.26	    43.20	0	  0.00	百货	辽宁	 0.00	
="000713"	丰乐种业	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	7.78	--  	0	  0.00	种植业	安徽	 0.00	
="000710"	天兴仪表	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	13.60	--  	0	  0.00	汽车配件	四川	 0.00	
="000687"	恒天天鹅	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	5.40	--  	0	  0.00	化纤	河北	 0.00	
="000676"	思达高科	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	8.16	--  	0	  0.00	电器仪表	河南	 0.00	
="000670"	盈方微	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	13.20	--  	0	  0.00	元器件	湖北	 0.00	
="000662"	索芙特	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	6.28	--  	0	  0.00	日用化工	广西	 0.00	
="000633"	合金投资	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	10.09	--  	0	  0.00	综合类	辽宁	 0.00	
="000630"	铜陵有色	0.00	10.65	0.00	10.65	10.66	268308	682	          0.00	          1.89	10.70	10.97	10.54	10.65	    50.62	289648288	  1.98	铜	安徽	 4.04	
="000627"	天茂集团	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	4.10	    28.37	0	  0.00	化工原料	湖北	 0.00	
="000615"	湖北金环	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	9.75	    98.80	0	  0.00	化纤	湖北	 0.00	
="000586"	汇源通信	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	10.22	   561.04	0	  0.00	通信设备	四川	 0.00	
="000584"	友利控股	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	6.85	    15.79	0	  0.00	化纤	四川	 0.00	
="000557"	*ST广夏	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	7.00	   814.37	0	  0.00	红黄药酒	宁夏	 0.00	
="000544"	中原环保	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	12.27	    53.15	0	  0.00	环境保护	河南	 0.00	
="000533"	万 家 乐	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	5.97	    35.25	0	  0.00	家用电器	广东	 0.00	
="000525"	红 太 阳	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	15.92	    15.22	0	  0.00	农药化肥	江苏	 0.00	
="000523"	广州浪奇	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	9.83	   130.35	0	  0.00	日用化工	广东	 0.00	
="000506"	中润资源	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	6.97	--  	0	  0.00	区域地产	山东	 0.00	
="000504"	*ST传媒	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	7.13	--  	0	  0.00	出版业	湖南	 0.00	
="000498"	山东路桥	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	4.64	    27.67	0	  0.00	建筑施工	山东	 0.00	
="000423"	东阿阿胶	0.00	35.05	0.00	34.98	35.05	126858	1416	          0.20	          1.94	35.08	35.80	34.72	35.05	    18.62	446202368	  1.69	中成药	山东	 3.08	
="000415"	渤海租赁	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	10.28	    19.57	0	  0.00	多元金融	新疆	 0.00	
="000408"	金谷源	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	5.91	--  	0	  0.00	商贸代理	河北	 0.00	
="000070"	特发信息	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	11.01	    49.16	0	  0.00	通信设备	深圳	 0.00	
="000033"	*ST新都	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	4.99	--  	0	  0.00	酒店餐饮	深圳	 0.00	
="000032"	深桑达Ａ	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	8.76	--  	0	  0.00	元器件	深圳	 0.00	
="000023"	深天地Ａ	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	11.43	    74.10	0	  0.00	建筑施工	深圳	 0.00	
="000020"	深华发Ａ	--  	0.00	--  	--  	--  	0	0	--  	          0.00	--  	--  	--  	8.03	  1721.69	0	  0.00	元器件	深圳	 0.00	
="300321"	同大股份	-0.09	54.60	-0.05	54.49	54.60	8653	128	          1.11	          4.80	54.66	55.46	52.12	54.65	    80.63	46708704	  1.06	塑料	山东	 6.11	
="002317"	众生药业	-0.10	20.90	-0.02	20.90	20.92	55015	235	          0.28	          2.40	20.94	21.16	20.68	20.92	    34.25	115416720	  1.36	中成药	广东	 2.29	
="300115"	长盈精密	-0.10	19.28	-0.02	19.27	19.28	36995	564	          0.10	          0.72	19.31	19.40	19.01	19.30	    37.75	70809952	  0.73	元器件	深圳	 2.02	
="000056"	深国商	-0.12	16.92	-0.02	16.81	16.92	123452	2603	          0.71	          8.63	16.88	17.06	16.61	16.94	--  	208780608	  2.27	房产服务	深圳	 2.66	
="000783"	长江证券	-0.13	7.97	-0.01	7.96	7.97	4162034	20395	         -0.37	          8.78	8.10	8.45	7.64	7.98	    23.11	3382551040	  1.46	证券	湖北	10.15	
="000809"	铁岭新城	-0.13	15.48	-0.02	15.48	15.49	47586	2326	          0.97	          1.32	15.66	15.67	15.00	15.50	  3556.48	72611784	  0.44	区域地产	辽宁	 4.32	
="000613"	大东海A	-0.13	7.69	-0.01	7.68	7.69	107771	293	         -0.12	          4.14	7.87	8.37	7.55	7.70	--  	85545552	  1.82	旅游服务	海南	10.65	
="300142"	沃森生物	-0.15	39.80	-0.06	39.76	39.80	20433	143	          0.00	          1.23	39.95	40.00	39.09	39.86	--  	80725696	  0.85	生物制药	云南	 2.28	
="000402"	金 融 街	-0.16	6.41	-0.01	6.40	6.41	811235	1548	          0.00	          2.68	6.42	6.65	6.38	6.42	    25.07	525349440	  1.74	全国地产	北京	 4.21	
="601999"	出版传媒	-0.17	11.97	-0.02	11.97	11.98	298891	344	          1.87	          5.43	11.85	12.07	11.29	11.99	   106.40	349718144	  1.48	出版业	辽宁	 6.51	
="600881"	亚泰集团	-0.18	5.42	-0.01	5.40	5.41	606882	23	          0.18	          3.20	5.45	5.68	5.34	5.43	    48.00	334056224	  1.54	水泥	吉林	 6.26	
="300396"	迪瑞医疗	-0.20	102.00	-0.20	102.00	102.18	23879	217	         -0.97	         15.57	102.23	103.98	98.70	102.20	    65.70	242078432	  1.16	医疗保健	吉林	 5.17	
="600081"	东风科技	-0.21	14.48	-0.03	14.47	14.50	46849	300	         -0.13	          1.49	14.58	14.62	14.13	14.51	    21.89	67792088	  1.81	汽车配件	上海	 3.38	
="600019"	宝钢股份	-0.21	4.69	-0.01	4.69	4.70	1292174	600	          0.21	          0.79	4.72	4.79	4.63	4.70	    11.56	610022080	  1.36	普钢	上海	 3.40	
="300061"	康耐特	-0.22	13.65	-0.03	13.64	13.65	78296	383	          0.14	          8.79	13.85	14.35	13.30	13.68	    57.77	108728024	  2.23	医疗保健	上海	 7.68	
="000513"	丽珠集团	-0.23	52.08	-0.12	52.07	52.08	20644	64	          0.03	          1.16	52.20	52.20	50.00	52.20	    27.29	105451288	  2.21	中成药	广东	 4.21	
="002488"	金固股份	-0.23	21.61	-0.05	21.60	21.61	35614	834	         -0.18	          4.09	21.62	22.10	21.35	21.66	    47.31	77786840	  0.80	汽车配件	浙江	 3.46	
="600617"	国新能源	-0.23	25.65	-0.06	25.66	25.67	43267	10	         -0.11	          4.22	26.00	26.01	24.78	25.71	    36.48	110667920	  0.92	供气供热	山西	 4.78	
="600900"	长江电力	-0.24	8.47	-0.02	8.47	8.48	397525	3	          0.00	          0.41	8.50	8.65	8.38	8.49	    11.09	337772544	  0.94	水力发电	北京	 3.18	
="600009"	上海机场	-0.25	16.17	-0.04	16.17	16.18	347662	2	          0.00	          3.18	16.22	16.74	15.93	16.21	    14.80	570777408	  1.81	机场	上海	 5.00	
="601668"	中国建筑	-0.25	4.03	-0.01	4.02	4.03	9653436	1507	          0.24	          3.23	4.05	4.11	3.96	4.04	     5.36	3890500352	  1.29	建筑施工	北京	 3.71	
="300237"	美晨科技	-0.25	28.09	-0.07	28.01	28.09	30144	567	          0.68	          7.14	28.05	28.36	26.68	28.16	    72.88	83333984	  1.40	橡胶	山东	 5.97	
="002591"	恒大高新	-0.26	11.69	-0.03	11.68	11.69	48811	1901	          0.08	          3.27	11.71	11.82	11.49	11.72	   144.57	56714932	  1.14	机械基件	江西	 2.82	
="002142"	宁波银行	-0.26	11.67	-0.03	11.66	11.67	925135	4102	         -0.17	          3.22	11.54	12.28	11.39	11.70	     6.20	1098598016	  1.67	银行	浙江	 7.61	
="600519"	贵州茅台	-0.27	153.35	-0.42	153.33	153.35	47706	2	         -0.05	          0.42	154.30	155.20	152.01	153.77	    12.28	733026112	  0.88	白酒	贵州	 2.07	
="000729"	燕京啤酒	-0.29	6.84	-0.02	6.83	6.84	357820	2967	          0.14	          1.43	6.86	6.95	6.78	6.86	    15.73	246093248	  2.06	啤酒	北京	 2.48	
="600750"	江中药业	-0.29	20.28	-0.06	20.26	20.27	87564	18	          0.29	          2.92	20.39	20.75	19.88	20.34	    29.40	178655008	  1.16	中成药	江西	 4.28	
="600162"	香江控股	-0.32	6.29	-0.02	6.28	6.29	597917	238	          0.00	          7.79	6.45	6.48	6.18	6.31	    14.73	380106624	  1.09	全国地产	深圳	 4.75	
="000858"	五 粮 液	-0.33	17.90	-0.06	17.90	17.91	614740	2265	          0.00	          1.62	18.10	18.19	17.73	17.96	    10.83	1105556224	  2.21	白酒	四川	 2.56	
="000673"	当代东方	-0.37	19.02	-0.07	19.02	19.03	47974	409	          0.10	          2.31	19.10	19.50	18.50	19.09	   976.56	91247296	  1.51	广告包装	山西	 5.24	
="600277"	亿利能源	-0.37	8.12	-0.03	8.07	8.08	623317	681	          0.86	          2.98	8.18	8.23	7.97	8.15	    33.53	504395904	  1.03	化工原料	内蒙	 3.19	
="002339"	积成电子	-0.37	10.81	-0.04	10.80	10.81	109440	466	         -0.18	          3.85	10.89	11.09	10.60	10.85	    48.75	119230664	  1.03	软件服务	山东	 4.52	
="600093"	禾嘉股份	-0.37	10.77	-0.04	10.78	10.79	126051	100	          0.18	          3.91	10.82	10.93	10.53	10.81	    76.90	135422048	  0.68	汽车配件	四川	 3.70	
="600818"	中路股份	-0.37	21.35	-0.08	21.36	21.37	62642	45	          0.51	          2.63	21.37	22.23	21.00	21.43	   721.40	135854032	  1.47	文教休闲	上海	 5.74	
="300387"	富邦股份	-0.38	54.95	-0.21	54.95	54.97	19019	527	          0.32	         14.64	55.21	55.80	53.60	55.16	    71.74	103376696	  1.17	化工原料	湖北	 3.99	
="300377"	赢时胜	-0.39	38.30	-0.15	38.28	38.30	51817	860	         -0.70	         18.71	38.20	40.37	37.01	38.45	   356.80	201089664	  1.61	软件服务	深圳	 8.74	
="300400"	劲拓股份	-0.42	39.93	-0.17	39.93	39.95	49622	500	          0.07	         24.81	40.00	40.59	37.91	40.10	   101.04	195645840	  0.73	元器件	深圳	 6.68	
="000937"	冀中能源	-0.43	6.98	-0.03	6.97	6.98	689859	3356	          0.43	          3.14	7.15	7.28	6.89	7.01	   348.87	491577792	  2.03	煤炭开采	河北	 5.56	
="600199"	金种子酒	-0.43	9.23	-0.04	9.22	9.23	621694	50	          0.00	         11.19	9.46	9.77	9.05	9.27	    68.39	584842048	  3.19	白酒	安徽	 7.77	
="002304"	洋河股份	-0.44	61.50	-0.27	61.48	61.50	33771	102	          0.14	          0.38	62.10	63.96	61.02	61.77	    12.47	211253776	  1.60	白酒	江苏	 4.76	
="002564"	张化机	-0.46	8.61	-0.04	8.60	8.61	183828	1018	          0.11	          3.80	8.63	8.97	8.48	8.65	    86.11	160578608	  1.33	化工机械	江苏	 5.66	
="600201"	金宇集团	-0.48	35.39	-0.17	34.90	35.48	16435	100	          0.53	          0.59	35.60	35.81	34.50	35.56	    24.50	57552944	  0.99	生物制药	内蒙	 3.68	
="600395"	盘江股份	-0.49	8.16	-0.04	8.15	8.16	307296	298	          0.12	          1.86	8.20	8.50	8.02	8.20	    27.24	254856096	  1.60	煤炭开采	贵州	 5.85	
="002568"	百润股份	-0.49	44.78	-0.22	44.75	44.78	11147	58	         -0.70	          1.03	45.71	46.10	43.16	45.00	   114.64	50019776	  1.19	食品	上海	 6.53	
="002112"	三变科技	-0.51	11.62	-0.06	11.62	11.63	81559	319	          0.60	          4.36	11.68	11.97	11.05	11.68	   189.09	94258624	  1.20	电气设备	浙江	 7.88	
="000651"	格力电器	-0.52	28.68	-0.15	28.68	28.69	319142	915	          0.03	          1.07	28.91	29.08	28.60	28.83	     6.58	919202880	  1.47	家用电器	广东	 1.66	
="002226"	江南化工	-0.53	11.29	-0.06	11.28	11.29	125816	1214	         -0.52	          3.18	11.41	11.47	10.96	11.35	    21.25	141077344	  1.24	化工原料	安徽	 4.49	
="000038"	深大通	-0.54	20.24	-0.11	20.24	20.25	35054	1997	          0.04	         12.51	20.36	20.49	18.92	20.35	--  	69884264	  2.61	区域地产	深圳	 7.71	
="600132"	重庆啤酒	-0.57	15.68	-0.09	15.67	15.68	88195	10	          0.38	          1.82	15.79	16.15	15.50	15.77	    35.64	139915328	  2.03	啤酒	重庆	 4.12	
="601958"	金钼股份	-0.61	8.09	-0.05	8.09	8.10	219173	2	          0.49	          0.68	8.15	8.26	7.95	8.14	   112.13	178468032	  1.48	小金属	陕西	 3.81	
="000581"	威孚高科	-0.62	27.44	-0.17	27.43	27.44	124502	728	          0.10	          1.84	27.54	27.60	26.80	27.61	    16.94	338102016	  1.38	汽车配件	江苏	 2.90	
="600585"	海螺水泥	-0.62	17.52	-0.11	17.51	17.52	767561	70	         -0.05	          1.92	17.68	17.97	17.42	17.63	     8.52	1361954560	  2.04	水泥	安徽	 3.12	
="600597"	光明乳业	-0.64	15.56	-0.10	15.54	15.56	187172	16	          0.12	          1.53	15.70	15.93	15.40	15.66	    35.16	293312864	  1.20	乳制品	上海	 3.38	
="000752"	西藏发展	-0.64	14.00	-0.09	13.99	14.00	159101	738	          0.00	          6.03	14.10	14.57	13.67	14.09	   204.13	226642416	  1.25	啤酒	西藏	 6.39	
="002224"	三 力 士	-0.68	8.81	-0.06	8.80	8.81	151555	1689	          0.45	          3.44	8.86	9.08	8.55	8.87	    32.21	133691448	  0.87	橡胶	浙江	 5.98	
="000776"	广发证券	-0.69	12.96	-0.09	12.96	12.97	1725066	7818	         -0.15	          2.91	13.13	13.65	12.62	13.05	    18.92	2286117376	  1.50	证券	广东	 7.89	
="000568"	泸州老窖	-0.69	17.23	-0.12	17.23	17.24	358785	1450	         -0.05	          2.56	17.44	17.81	16.95	17.35	    14.53	625187520	  2.00	白酒	四川	 4.96	
="300199"	翰宇药业	-0.69	31.46	-0.22	31.46	31.49	21442	10	         -0.12	          1.08	31.40	31.87	31.32	31.68	    89.66	67660784	  0.62	化学制药	深圳	 1.74	
="600393"	东华实业	-0.70	7.10	-0.05	7.10	7.16	59823	3018	          0.00	          2.07	7.16	7.28	6.95	7.15	   100.21	42345392	  1.38	全国地产	广东	 4.62	
="002385"	大北农	-0.70	12.70	-0.09	12.70	12.72	182329	1068	         -0.15	          1.94	12.79	12.89	12.66	12.79	    35.61	233357888	  1.29	饲料	北京	 1.80	
="601688"	华泰证券	-0.73	12.25	-0.09	12.23	12.24	2370580	190	          1.32	          4.23	12.50	13.06	11.81	12.34	    19.45	2960793344	  1.55	证券	江苏	10.13	
="002146"	荣盛发展	-0.74	10.80	-0.08	10.80	10.81	492294	2092	          0.09	          2.95	10.92	11.11	10.73	10.88	     7.46	536840512	  1.75	全国地产	河北	 3.49	
="000925"	众合机电	-0.74	20.20	-0.15	20.20	20.24	49912	612	         -0.34	          1.66	20.40	20.76	20.05	20.35	--  	101676968	  0.66	专用机械	浙江	 3.49	
="600887"	伊利股份	-0.75	23.96	-0.18	23.95	23.96	910536	5	         -0.08	          3.03	24.30	24.40	23.70	24.14	    15.48	2191038720	  1.31	乳制品	内蒙	 2.90	
="601788"	光大证券	-0.77	12.91	-0.10	12.88	12.90	1358887	10	         -0.61	          3.98	13.39	13.69	12.40	13.01	    36.83	1790647680	  1.50	证券	上海	 9.92	
="600438"	通威股份	-0.77	9.03	-0.07	8.98	9.00	44274	614	          1.34	          0.64	9.12	9.17	8.88	9.10	    16.84	39917768	  1.44	饲料	四川	 3.19	
="000983"	西山煤电	-0.78	6.38	-0.05	6.38	6.39	695783	2540	         -0.15	          2.21	6.46	6.68	6.28	6.43	    44.01	454677408	  1.90	煤炭开采	山西	 6.22	
="000883"	湖北能源	-0.78	6.36	-0.05	6.36	6.37	1229123	5303	         -0.62	          2.30	6.41	6.66	6.25	6.41	    22.45	791630464	  0.77	火力发电	湖北	 6.40	
="601222"	林洋电子	-0.78	25.41	-0.20	25.29	25.35	28101	5	          1.39	          0.80	25.63	25.80	24.69	25.61	    26.82	70794240	  1.05	电器仪表	江苏	 4.33	
="600377"	宁沪高速	-0.79	6.30	-0.05	6.30	6.31	391696	10	          0.15	          1.03	6.39	6.57	6.22	6.35	    11.51	250831840	  2.68	路桥	江苏	 5.51	
="002400"	省广股份	-0.79	23.86	-0.19	23.86	23.87	76203	549	         -0.16	          1.47	24.15	24.15	23.31	24.05	    40.96	180604064	  1.07	广告包装	广东	 3.49	
="002099"	海翔药业	-0.80	9.95	-0.08	9.92	9.95	73231	311	          0.30	          2.82	9.99	10.03	9.73	10.03	   616.23	72553504	  0.85	化学制药	浙江	 2.99	
="300379"	东方通	-0.81	83.44	-0.68	83.40	83.44	6943	51	         -0.42	          5.40	84.25	84.98	81.30	84.12	   474.65	57962048	  1.07	软件服务	北京	 4.37	
="002132"	恒星科技	-0.82	7.28	-0.06	7.27	7.28	155944	1086	          0.13	          4.49	7.36	7.49	7.05	7.34	    81.13	112713696	  1.27	钢加工	河南	 5.99	
="600522"	中天科技	-0.82	15.76	-0.13	15.75	15.76	356076	16	          0.25	          5.05	16.43	16.60	15.50	15.89	    20.97	570430720	  1.63	通信设备	江苏	 6.92	
="300085"	银之杰	-0.82	30.30	-0.25	30.24	30.30	95831	888	          0.26	          7.69	30.55	33.59	28.80	30.55	  1633.04	297395328	  2.09	软件服务	深圳	15.68	
="600774"	汉商集团	-0.82	12.12	-0.10	12.10	12.19	20692	90	         -0.65	          1.19	12.22	12.29	11.70	12.22	   810.71	24982512	  1.17	百货	湖北	 4.83	
="601006"	大秦铁路	-0.82	8.44	-0.07	8.44	8.45	1243793	67	          0.11	          0.84	8.56	8.68	8.38	8.51	     8.43	1059419456	  1.78	铁路	山西	 3.53	
="000403"	ST生化	-0.83	21.57	-0.18	21.53	21.57	38208	203	          0.55	          2.10	21.75	22.35	20.89	21.75	    36.76	82864616	  0.82	生物制药	江西	 6.71	
="000860"	顺鑫农业	-0.83	16.72	-0.14	16.72	16.73	102341	282	          0.00	          2.33	16.86	17.04	16.50	16.86	    25.33	171826704	  1.13	农业综合	北京	 3.20	
="601111"	中国国航	-0.84	4.72	-0.04	4.71	4.72	1433869	84	          0.21	          1.72	4.79	5.05	4.58	4.76	    14.67	690584704	  1.72	空运	北京	 9.87	
="002712"	思美传媒	-0.85	55.03	-0.47	55.02	55.03	21525	154	          0.05	         10.09	55.00	56.47	53.50	55.50	    88.62	118634112	  1.63	广告包装	浙江	 5.35	
="600078"	澄星股份	-0.88	9.04	-0.08	9.03	9.04	131960	17	          0.11	          1.99	9.15	9.18	8.80	9.12	   166.83	118744784	  0.91	化工原料	江苏	 4.17	
="000850"	华茂股份	-0.90	5.53	-0.05	5.53	5.54	258425	825	         -0.18	          2.74	5.63	5.76	5.40	5.58	   145.77	145231168	  1.66	纺织	安徽	 6.45	
="600520"	中发科技	-0.90	16.57	-0.15	16.51	16.56	39962	5	          0.30	          3.54	16.72	16.79	16.08	16.72	--  	65690840	  0.92	机械基件	安徽	 4.25	
="600508"	上海能源	-0.90	9.90	-0.09	9.91	9.92	115346	15	         -0.10	          1.60	10.02	10.28	9.82	9.99	    75.29	116148040	  2.01	煤炭开采	上海	 4.60	
="000603"	盛达矿业	-0.91	15.25	-0.14	14.63	15.25	29600	1500	          4.16	          0.64	15.19	15.36	14.58	15.39	    36.96	44224560	  0.82	铅锌	北京	 5.07	
="000856"	冀东装备	-0.92	8.59	-0.08	8.59	8.60	69896	80	         -0.11	          5.29	8.90	9.05	8.45	8.67	--  	61425968	  1.72	机械基件	河北	 6.92	
="600266"	北京城建	-0.93	11.66	-0.11	11.66	11.67	469687	70	          0.00	          4.40	11.75	12.18	11.54	11.77	    19.57	554896192	  1.21	区域地产	北京	 5.44	
="600864"	哈投股份	-0.96	9.31	-0.09	9.29	9.30	243381	14	          0.10	          4.45	9.46	9.79	9.22	9.40	   117.13	232910592	  2.05	火力发电	黑龙江	 6.06	
="600231"	凌钢股份	-0.96	4.12	-0.04	4.12	4.13	140016	40	          0.24	          1.74	4.17	4.20	4.04	4.16	--  	57421728	  1.19	普钢	辽宁	 3.85	
="002577"	雷柏科技	-0.96	28.80	-0.28	28.80	28.85	29756	283	          0.41	          1.05	29.20	29.30	28.00	29.08	    93.69	84524200	  1.46	电脑设备	深圳	 4.47	
="002461"	珠江啤酒	-0.96	16.44	-0.16	16.44	16.45	34821	230	         -0.24	          0.51	16.60	16.83	16.26	16.60	   139.76	57657252	  1.04	啤酒	广东	 3.43	
="600436"	片仔癀	-0.97	86.91	-0.85	86.89	86.90	33037	8	          0.03	          2.05	88.30	89.44	86.61	87.76	    35.10	290787904	  1.15	中成药	福建	 3.22	
="600885"	宏发股份	-0.97	20.40	-0.20	20.37	20.40	26475	30	          0.09	          1.12	20.59	20.72	20.12	20.60	    23.27	54020084	  1.09	电气设备	湖北	 2.91	
="600111"	包钢稀土	-0.97	21.39	-0.21	21.38	21.39	455361	10	          0.14	          3.08	21.59	21.91	21.30	21.60	    97.91	986171648	  1.80	小金属	内蒙	 2.82	
="002495"	佳隆股份	-0.97	12.20	-0.12	12.20	12.23	29199	310	          0.00	          1.96	12.23	12.47	12.14	12.32	    75.14	35871348	  0.58	食品	广东	 2.68	
="300356"	光一科技	-0.98	25.35	-0.25	25.34	25.35	33428	744	          0.43	          5.00	25.60	25.80	24.40	25.60	    81.24	83418944	  0.97	电气设备	江苏	 5.47	
="601012"	隆基股份	-0.98	19.20	-0.19	19.20	19.21	71991	6	          0.31	          2.31	19.40	19.47	18.81	19.39	    41.10	137648528	  1.00	半导体	陕西	 3.40	
="600348"	阳泉煤业	-0.99	6.99	-0.07	6.98	6.99	444444	28	          0.14	          1.85	7.10	7.26	6.90	7.06	    29.85	316080480	  1.61	煤炭开采	山西	 5.10	
="002683"	宏大爆破	-0.99	29.95	-0.30	29.94	29.95	19690	426	         -0.16	          1.87	30.28	30.50	29.94	30.25	    48.84	59372052	  1.09	化工原料	广东	 1.85	
="300384"	三联虹普	-1.00	79.80	-0.81	79.80	79.88	22101	133	          0.12	         16.57	80.71	81.98	77.70	80.61	    45.40	176679152	  1.20	纺织机械	北京	 5.31	
="601633"	长城汽车	-1.01	32.38	-0.33	32.34	32.35	70348	2	         -0.27	          0.35	32.81	33.10	32.32	32.71	    13.23	230175056	  0.83	汽车整车	河北	 2.38	
="002450"	康得新	-1.01	32.35	-0.33	32.35	32.36	232664	1644	          0.15	          2.46	32.70	33.35	31.90	32.68	    32.73	761518848	  0.94	化工原料	江苏	 4.44	
="300099"	尤洛卡	-1.02	14.57	-0.15	14.45	14.57	36044	1758	          1.46	          3.33	14.72	15.40	14.18	14.72	   183.56	52363416	  1.04	电器仪表	山东	 8.29	
="000831"	五矿稀土	-1.02	24.15	-0.25	24.14	24.15	130945	883	         -0.16	          1.76	24.30	24.73	23.70	24.40	--  	317636928	  1.16	小金属	山西	 4.22	
="000671"	阳 光 城	-1.03	12.51	-0.13	12.51	12.53	51764	551	         -0.39	          0.50	12.70	12.75	12.26	12.64	    18.12	65095856	  0.79	区域地产	福建	 3.88	
="000028"	国药一致	-1.03	46.00	-0.48	45.93	46.00	11628	45	         -0.06	          0.50	46.47	46.53	45.70	46.48	    24.74	53524516	  0.58	医药连锁	深圳	 1.79	
="000338"	潍柴动力	-1.05	20.81	-0.22	20.80	20.81	482358	1882	          0.24	          4.97	21.25	21.66	20.53	21.03	     7.02	1019632448	  1.67	汽车配件	山东	 5.37	
="002462"	嘉事堂	-1.06	24.30	-0.26	24.17	24.30	27384	601	          0.20	          1.40	24.68	24.77	24.01	24.56	    22.59	66480396	  1.04	医药连锁	北京	 3.09	
="600614"	鼎立股份	-1.06	11.17	-0.12	11.17	11.18	100647	10	          0.54	          2.25	11.29	11.48	11.10	11.29	   268.44	114032136	  1.60	综合类	上海	 3.37	
="002310"	东方园林	-1.07	16.67	-0.18	16.66	16.67	101910	676	          0.18	          2.23	16.90	17.10	16.51	16.85	    30.57	171515520	  1.21	建筑施工	北京	 3.50	
="300269"	联建光电	-1.07	33.29	-0.36	33.28	33.29	15203	163	          0.78	          2.21	33.84	33.95	32.83	33.65	    56.74	50847364	  0.72	半导体	深圳	 3.33	
="600783"	鲁信创投	-1.07	17.51	-0.19	17.50	17.52	148080	20	         -0.22	          1.99	17.79	18.28	17.37	17.70	    30.64	265019600	  1.96	矿物制品	山东	 5.14	
="600118"	中国卫星	-1.09	22.74	-0.25	22.74	22.75	311421	52	          0.30	          2.63	23.40	23.64	22.60	22.99	    94.17	720366784	  2.03	航空航天	北京	 4.52	
