代码	名称	涨幅%%	现价	涨跌	买价	卖价	总量	现量	涨速%%	换手%%	今开	最高	最低	昨收	市盈(动)	总金额	量比	细分行业	地区	振幅%%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	
="603308"	应流股份	-3.48	19.71	-0.71	19.69	19.70	144751	10	-0.25	         18.09	20.63	21.10	19.06	20.42	    63.86	291959776	  1.34	专用机械	安徽	9.99	20.17	77373	67378	  1.15	9	14	--  	
="002305"	南国置业	-3.48	6.94	-0.25	6.94	6.95	94831	1614	0.00	          1.44	7.21	7.25	6.86	7.19	    36.13	66532080	  0.73	区域地产	湖北	5.42	7.02	54235	40595	  1.34	49	372	--  	
="600513"	联环药业	-3.48	16.37	-0.59	16.38	16.39	47026	4	-0.06	          3.09	16.89	16.89	16.20	16.96	    56.27	77548360	  1.02	化学制药	江苏	4.07	16.49	28260	18766	  1.51	28	559	--  	
="300197"	铁汉生态	-3.48	13.87	-0.50	13.87	13.90	92650	243	0.21	          3.16	14.38	14.38	13.62	14.37	    37.85	129009104	  1.08	环境保护	深圳	5.29	13.92	52042	40608	  1.28	513	41	--  	
="600387"	海越股份	-3.48	14.14	-0.51	14.13	14.14	143087	50	-0.14	          3.71	14.75	14.75	13.80	14.65	    83.14	203830304	  0.75	石油贸易	浙江	6.48	14.25	82621	60465	  1.37	134	160	--  	
="600315"	上海家化	-3.48	35.74	-1.29	35.72	35.73	226920	20	-0.16	          3.43	37.10	37.15	35.62	37.03	    24.75	822459840	  1.20	日用化工	上海	4.13	36.24	117477	109442	  1.07	178	87	--  	
="002433"	太安堂	-3.48	12.19	-0.44	12.19	12.20	195899	460	-0.08	          3.72	12.63	12.83	11.92	12.63	    48.22	243005856	  1.02	中成药	广东	7.21	12.40	117945	77953	  1.51	1208	438	--  	
="300368"	汇金股份	-3.48	42.10	-1.52	42.09	42.10	21938	110	0.07	          7.09	43.40	43.88	39.26	43.62	   663.02	91781920	  0.72	专用机械	河北	10.59	41.84	11961	9976	  1.20	200	113	--  	
="603123"	翠微股份	-3.49	10.79	-0.39	10.79	10.80	64706	11	-0.18	          5.75	11.19	11.20	10.40	11.18	    60.02	70114640	  1.20	百货	北京	7.16	10.84	38488	26218	  1.47	62	251	--  	
="000889"	茂业物流	-3.49	12.45	-0.45	12.44	12.45	148782	762	-0.08	          4.39	13.06	13.06	12.11	12.90	    53.61	184176272	  1.10	批发业	河北	7.36	12.38	90525	58257	  1.55	151	12	--  	
="603002"	宏昌电子	-3.49	8.29	-0.30	8.28	8.29	144397	40	-0.36	          7.60	8.56	8.58	8.13	8.59	    50.65	120591992	  0.96	化工原料	广东	5.24	8.35	84358	60038	  1.41	100	352	--  	
="600195"	中牧股份	-3.50	16.01	-0.58	15.95	15.96	135047	234	-0.37	          3.14	16.60	16.64	15.65	16.59	    21.61	217219488	  1.10	饲料	北京	5.97	16.08	81522	53524	  1.52	21	381	--  	
="002289"	宇顺电子	-3.50	20.15	-0.73	20.15	20.17	55938	708	-0.04	          5.83	20.88	20.88	19.91	20.88	   214.40	113640992	  0.97	元器件	深圳	4.65	20.32	33025	22913	  1.44	25	1	--  	
="600017"	日照港	-3.50	4.14	-0.15	4.14	4.15	1075844	100	0.00	          4.09	4.27	4.28	4.01	4.29	    16.76	447598784	  1.28	港口	山东	6.29	4.16	598425	477418	  1.25	41	3677	--  	
="600668"	尖峰集团	-3.50	13.51	-0.49	13.50	13.51	202896	100	0.07	          5.90	13.99	14.01	13.40	14.00	    14.15	276464320	  1.31	水泥	浙江	4.36	13.63	124202	78694	  1.58	449	278	--  	
="002096"	南岭民爆	-3.50	12.12	-0.44	12.10	12.12	67084	640	0.00	          2.54	12.55	12.55	11.86	12.56	    28.95	81410824	  1.44	化工原料	湖南	5.49	12.14	40470	26613	  1.52	8	232	--  	
="300330"	华虹计通	-3.51	14.04	-0.51	14.03	14.04	28615	251	0.00	          2.55	14.51	14.53	13.81	14.55	   134.95	40485664	  1.02	软件服务	上海	4.95	14.15	18267	10347	  1.77	58	239	--  	
="600798"	宁波海运	-3.51	4.95	-0.18	4.95	4.96	247123	3	-0.20	          2.84	5.14	5.15	4.78	5.13	--  	122691336	  0.88	水运	浙江	7.21	4.96	137449	109673	  1.25	150	1349	--  	
="000048"	康达尔	-3.51	10.45	-0.38	10.42	10.45	122350	502	0.48	          3.22	10.81	10.83	10.00	10.83	   257.92	127735720	  1.16	饲料	深圳	7.66	10.44	71824	50526	  1.42	273	137	--  	
="601789"	宁波建工	-3.51	9.07	-0.33	9.05	9.06	194399	38	-0.11	          4.44	9.40	9.40	8.95	9.40	    24.18	177179152	  1.21	建筑施工	浙江	4.79	9.11	117082	77316	  1.51	902	110	--  	
="002300"	太阳电缆	-3.51	7.42	-0.27	7.41	7.42	108553	847	0.13	          2.40	7.65	7.72	7.25	7.69	    25.55	80827896	  1.22	电气设备	福建	6.11	7.45	68036	40516	  1.68	50	886	--  	
="600884"	杉杉股份	-3.52	18.11	-0.66	18.10	18.11	226184	12	1.39	          5.51	18.77	18.80	17.50	18.77	    36.96	411155872	  1.25	服饰	浙江	6.93	18.18	114833	111350	  1.03	1771	429	--  	
="002626"	金达威	-3.52	26.32	-0.96	26.32	26.33	27929	479	-0.07	          0.97	27.17	27.48	26.20	27.28	    38.63	74237120	  0.71	食品	福建	4.69	26.58	18683	9246	  2.02	196	18	--  	
="603009"	北特科技	-3.52	26.31	-0.96	26.31	26.32	29629	17	0.34	         11.11	27.01	27.05	26.01	27.27	    66.20	78352864	  1.30	汽车配件	上海	3.81	26.44	17576	12052	  1.46	54	29	--  	
="000638"	万方发展	-3.53	7.65	-0.28	7.65	7.66	152528	557	-0.52	          4.93	7.91	7.91	7.14	7.93	--  	114752016	  0.84	批发业	辽宁	9.71	7.52	87121	65406	  1.33	18	450	--  	
="000937"	冀中能源	-3.54	8.73	-0.32	8.72	8.73	909813	3758	-0.22	          4.12	9.00	9.45	8.50	9.05	   436.34	807830784	  1.07	煤炭开采	河北	10.50	8.88	457855	451957	  1.01	567	220	--  	
="601390"	中国中铁	-3.54	4.91	-0.18	4.92	4.93	4007706	35	0.00	          2.34	5.09	5.09	4.70	5.09	    11.09	1978984448	  1.08	建筑施工	北京	7.66	4.94	2053167	1954538	  1.05	238	10302	--  	
="300032"	金龙机电	-3.54	19.64	-0.72	19.64	19.68	62771	90	-0.20	          2.34	20.17	20.35	19.50	20.36	   272.90	124565280	  1.14	元器件	浙江	4.17	19.84	39580	23190	  1.71	39	155	--  	
="601618"	中国中冶	-3.54	3.00	-0.11	2.99	3.00	3448929	303	-0.33	          2.12	3.11	3.12	2.89	3.11	    17.25	1040523136	  1.11	建筑施工	北京	7.40	3.02	1692068	1756860	  0.96	22599	11298	--  	
="000582"	北部湾港	-3.54	16.09	-0.59	16.09	16.10	62162	856	0.00	          4.39	16.51	16.51	15.51	16.68	    20.22	100118816	  1.04	港口	广西	6.00	16.11	38548	23614	  1.63	518	72	--  	
="600728"	佳都科技	-3.54	15.26	-0.56	15.26	15.27	78442	100	0.06	          2.16	15.87	15.87	15.06	15.82	   490.93	120473104	  1.01	软件服务	广东	5.12	15.36	45060	33381	  1.35	3	32	--  	
="600086"	东方金钰	-3.54	24.52	-0.90	24.55	24.57	52213	300	0.40	          1.48	25.40	25.40	24.04	25.42	    75.84	129242248	  1.12	服饰	湖北	5.35	24.75	35236	16976	  2.08	53	90	--  	
="000757"	浩物股份	-3.54	7.08	-0.26	7.08	7.09	128160	332	-0.14	          4.10	7.31	7.34	7.01	7.34	   178.38	91720920	  1.60	汽车配件	四川	4.50	7.16	83505	44654	  1.87	113	234	--  	
="000899"	赣能股份	-3.54	6.26	-0.23	6.26	6.27	201148	2872	0.00	          3.62	6.51	6.58	6.12	6.49	    10.78	127293504	  1.47	火力发电	江西	7.09	6.33	125321	75827	  1.65	1464	801	--  	
="002321"	华英农业	-3.54	7.62	-0.28	7.61	7.62	227467	522	0.52	          5.38	7.90	7.90	7.43	7.90	  2092.21	173435136	  1.22	农业综合	河南	5.95	7.62	141310	86156	  1.64	247	143	--  	
="002429"	兆驰股份	-3.55	8.16	-0.30	8.16	8.17	194979	632	0.00	          1.23	8.50	8.50	8.12	8.46	    19.49	161442752	  1.41	家用电器	深圳	4.49	8.28	98934	96045	  1.03	1819	904	--  	
="601336"	新华保险	-3.55	42.40	-1.56	42.38	42.39	978155	180	0.56	          8.89	43.41	45.30	40.92	43.96	    15.68	4226464000	  1.40	保险	北京	9.96	43.21	471222	506932	  0.93	8	101	--  	
="600230"	沧州大化	-3.55	11.41	-0.42	11.41	11.42	111928	3	0.26	          3.80	11.80	11.85	11.18	11.83	--  	128743712	  1.00	农药化肥	河北	5.66	11.50	67284	44644	  1.51	97	13	--  	
="002048"	宁波华翔	-3.55	14.94	-0.55	14.94	14.95	192831	1069	-0.33	          4.19	15.60	15.67	14.77	15.49	    13.30	291989472	  1.29	汽车配件	浙江	5.81	15.14	108725	84106	  1.29	288	340	--  	
="002551"	尚荣医疗	-3.55	26.33	-0.97	26.33	26.36	97444	271	-0.67	          4.46	27.40	27.44	25.44	27.30	    82.28	256065040	  1.50	医疗保健	深圳	7.33	26.28	53506	43938	  1.22	11	40	--  	
="002687"	乔治白	-3.55	11.40	-0.42	11.40	11.41	27931	177	-0.17	          4.01	11.83	11.92	11.24	11.82	    40.57	32141504	  0.95	服饰	浙江	5.75	11.51	18690	9241	  2.02	381	173	--  	
="002377"	国创高新	-3.55	7.60	-0.28	7.60	7.61	95541	1250	-0.26	          2.23	7.88	7.90	7.51	7.88	   289.54	73429288	  0.89	化工原料	湖北	4.95	7.69	56728	38813	  1.46	1025	122	--  	
="600478"	科力远	-3.55	23.61	-0.87	23.57	23.58	88012	13	-0.25	          1.86	24.40	24.40	23.01	24.48	--  	208822304	  1.35	元器件	湖南	5.68	23.73	37605	50406	  0.75	52	279	--  	
="300191"	潜能恒信	-3.56	22.77	-0.84	22.76	22.77	80124	611	0.48	          5.38	23.40	23.40	21.78	23.61	   286.10	181805952	  1.45	石油开采	北京	6.86	22.69	44184	35939	  1.23	5	186	--  	
="601801"	皖新传媒	-3.56	16.51	-0.61	16.42	16.44	97947	2	0.54	          1.08	17.15	17.22	16.00	17.12	    19.70	162657328	  1.16	出版业	安徽	7.13	16.61	52750	45196	  1.17	32	5	--  	
="300274"	阳光电源	-3.57	17.31	-0.64	17.30	17.31	163477	1394	0.05	          3.61	17.90	17.93	16.96	17.95	    68.90	282566496	  1.39	电气设备	安徽	5.40	17.28	100229	63248	  1.58	303	224	--  	
="600761"	安徽合力	-3.57	12.17	-0.45	12.15	12.16	234402	904	-0.16	          3.80	12.65	12.79	12.01	12.62	    11.64	290294624	  1.37	工程机械	安徽	6.18	12.38	129607	104794	  1.24	216	95	--  	
="000050"	深天马Ａ	-3.57	21.90	-0.81	21.89	21.90	173445	2411	-0.22	          3.02	22.69	22.70	21.50	22.71	    59.65	383154944	  0.88	元器件	深圳	5.28	22.09	95707	77738	  1.23	66	190	--  	
="300228"	富瑞特装	-3.57	48.35	-1.79	48.34	48.35	42626	328	-0.02	          4.27	50.01	50.02	47.81	50.14	    27.06	207578496	  1.15	化工机械	江苏	4.41	48.70	25894	16732	  1.55	32	157	--  	
="600400"	红豆股份	-3.57	5.94	-0.22	5.93	5.94	149543	13	0.33	          2.67	6.15	6.15	5.85	6.16	   107.74	89300176	  0.89	服饰	江苏	4.87	5.97	94607	54935	  1.72	45	168	--  	
="600110"	中科英华	-3.57	6.75	-0.25	6.74	6.75	424419	30	-0.29	          3.69	7.00	7.04	6.60	7.00	--  	289620160	  1.12	电气设备	吉林	6.29	6.82	249134	175284	  1.42	734	396	--  	
="300168"	万达信息	-3.57	37.50	-1.39	37.48	37.50	68701	870	1.68	          1.44	39.85	39.85	36.20	38.89	   212.00	258012896	  1.08	软件服务	上海	9.39	37.56	41696	27005	  1.54	236	3125	--  	
="600259"	广晟有色	-3.57	53.14	-1.97	53.08	53.10	155221	2	-0.01	          6.22	55.10	55.17	51.30	55.11	  1163.68	825156352	  1.05	小金属	海南	7.02	53.16	82261	72960	  1.13	18	9	--  	
="000705"	浙江震元	-3.57	10.79	-0.40	10.79	10.80	126893	704	0.00	          4.65	11.19	11.19	10.46	11.19	    69.13	137939264	  1.04	医药商业	浙江	6.52	10.87	74881	52011	  1.44	255	255	--  	
="600680"	上海普天	-3.59	16.93	-0.63	16.92	16.93	37862	89	0.00	          1.47	17.58	17.58	16.72	17.56	--  	64530620	  1.36	通信设备	上海	4.90	17.04	24148	13713	  1.76	115	11	--  	
="600128"	弘业股份	-3.59	14.23	-0.53	14.24	14.25	312138	256	-0.21	         12.65	14.80	15.22	13.81	14.76	    59.96	454200256	  1.51	商贸代理	江苏	9.55	14.55	150982	161155	  0.94	205	66	--  	
="603555"	贵人鸟	-3.59	13.42	-0.50	13.42	13.44	76703	1	0.07	          8.62	13.85	13.85	13.17	13.92	    32.27	103727096	  1.39	服饰	福建	4.89	13.52	49663	27039	  1.84	3	24	--  	
="002144"	宏达高科	-3.59	19.05	-0.71	19.05	19.07	58741	508	-0.41	          4.29	19.83	19.85	18.94	19.76	    26.56	113072336	  1.04	纺织	浙江	4.61	19.25	37061	21679	  1.71	255	5	--  	
="000672"	上峰水泥	-3.60	8.31	-0.31	8.31	8.32	75541	551	-0.24	          3.59	8.65	8.68	8.00	8.62	    16.81	63019460	  0.95	水泥	甘肃	7.89	8.34	43189	32352	  1.33	830	104	--  	
="002358"	森源电气	-3.60	36.44	-1.36	36.36	36.44	44774	182	0.27	          2.19	37.89	37.97	36.01	37.80	    60.66	162854720	  0.83	电气设备	河南	5.19	36.37	29167	15607	  1.87	107	92	--  	
="000521"	美菱电器	-3.60	5.89	-0.22	5.88	5.89	257999	1221	0.00	          4.36	6.12	6.14	5.74	6.11	    14.10	153286304	  1.32	家用电器	安徽	6.55	5.94	161183	96816	  1.66	1936	1125	--  	
="000422"	湖北宜化	-3.60	6.69	-0.25	6.68	6.69	417493	3627	-0.29	          4.78	6.94	7.05	6.53	6.94	   247.84	283057408	  1.16	农药化肥	湖北	7.49	6.78	240136	177357	  1.35	1463	244	--  	
="002355"	兴民钢圈	-3.60	7.49	-0.28	7.49	7.50	192339	1525	-0.13	          5.66	7.78	7.78	7.34	7.77	    64.11	145353616	  0.87	汽车配件	山东	5.66	7.56	107254	85084	  1.26	226	607	--  	
="300147"	香雪制药	-3.61	19.25	-0.72	19.25	19.26	126618	366	-0.05	          2.49	19.98	19.98	19.00	19.97	    48.48	245446976	  0.98	生物制药	广东	4.91	19.38	79497	47121	  1.69	1036	295	--  	
="002625"	龙生股份	-3.61	14.69	-0.55	14.68	14.69	39263	97	0.00	          4.03	15.24	15.60	14.67	15.24	    66.90	58771140	  1.33	汽车配件	浙江	6.10	14.97	26603	12660	  2.10	934	43	--  	
="002652"	扬子新材	-3.61	16.29	-0.61	16.28	16.29	28570	115	0.00	          6.77	16.90	16.95	16.08	16.90	    72.95	46768528	  1.14	其他建材	江苏	5.15	16.37	16511	12058	  1.37	6	33	--  	
="000815"	美利纸业	-3.61	9.07	-0.34	9.05	9.07	139060	1209	0.11	          4.39	9.37	9.38	8.51	9.41	--  	125074984	  1.10	造纸	宁夏	9.25	8.99	77665	61395	  1.27	140	25	--  	
="600389"	江山股份	-3.62	29.59	-1.11	29.60	29.61	56687	10	0.03	          2.86	30.80	30.80	29.12	30.70	    23.27	168996224	  1.82	农药化肥	江苏	5.47	29.81	32059	24628	  1.30	7	6	--  	
="600285"	羚锐制药	-3.62	8.53	-0.32	8.52	8.53	293433	166	-0.11	          6.40	8.86	8.90	8.40	8.85	    55.14	253090064	  1.34	中成药	河南	5.65	8.63	168313	125119	  1.35	301	12	--  	
="300044"	赛为智能	-3.62	14.92	-0.56	14.91	14.92	87178	395	-0.13	          5.92	15.36	15.44	14.60	15.48	    82.08	130773072	  0.80	软件服务	深圳	5.43	15.00	52104	35073	  1.49	132	168	--  	
="600089"	特变电工	-3.62	10.65	-0.40	10.64	10.65	1710874	192	0.00	          5.40	11.07	11.20	10.30	11.05	    18.76	1841447552	  1.24	电气设备	新疆	8.14	10.76	892554	818319	  1.09	183	289	--  	
="000930"	中粮生化	-3.62	6.92	-0.26	6.92	6.93	616980	3968	-0.14	          6.40	7.18	7.20	6.71	7.18	   154.21	428997504	  0.77	食品	安徽	6.82	6.95	350031	266949	  1.31	48	1973	--  	
="002166"	莱茵生物	-3.63	22.86	-0.86	22.85	22.86	78603	401	0.08	          6.59	23.68	23.68	22.47	23.72	   109.60	180725872	  1.23	中成药	广西	5.10	22.99	47361	31242	  1.52	41	64	--  	
="600738"	兰州民百	-3.63	6.91	-0.26	6.89	6.90	109166	10	0.00	          4.16	7.17	7.19	6.80	7.17	    21.91	76230784	  1.20	百货	甘肃	5.44	6.98	66675	42490	  1.57	395	29	--  	
="600859"	王府井	-3.64	19.35	-0.73	19.34	19.35	206616	5	0.00	          4.46	20.12	20.25	19.21	20.08	    13.79	406155232	  1.41	百货	北京	5.18	19.66	117790	88826	  1.33	48	323	--  	
="600605"	汇通能源	-3.64	14.31	-0.54	14.31	14.33	24827	8	0.21	          1.68	14.87	14.97	14.14	14.85	   541.72	35970344	  1.33	商贸代理	上海	5.59	14.49	13519	11308	  1.20	49	52	--  	
="300217"	东方电热	-3.64	10.07	-0.38	10.06	10.07	125733	338	0.09	          5.85	10.44	10.44	9.90	10.45	    41.46	127826056	  0.69	电器仪表	江苏	5.17	10.17	75369	50363	  1.50	335	283	--  	
="000915"	山大华特	-3.64	29.12	-1.10	29.12	29.13	58520	303	0.06	          3.26	30.01	30.21	29.05	30.22	    28.44	172355824	  1.49	生物制药	山东	3.84	29.45	36518	22002	  1.66	359	6	--  	
="601880"	大连港	-3.64	4.50	-0.17	4.49	4.50	968931	50	-0.22	          2.88	4.65	4.65	4.34	4.67	    35.69	438160928	  1.14	港口	辽宁	6.64	4.52	528588	440342	  1.20	2691	652	--  	
="000916"	华北高速	-3.64	5.29	-0.20	5.28	5.29	169629	1093	0.00	          1.56	5.50	5.51	5.25	5.49	    19.69	90714920	  1.03	路桥	北京	4.74	5.35	107964	61664	  1.75	1677	887	--  	
="002186"	全 聚 德	-3.65	19.82	-0.75	19.82	19.84	56023	323	0.00	          2.00	20.61	20.68	19.71	20.57	    38.01	112701208	  1.55	酒店餐饮	北京	4.72	20.12	33379	22643	  1.47	391	643	--  	
="600856"	长百集团	-3.65	10.82	-0.41	10.80	10.81	61476	10	-0.18	          2.62	11.23	11.23	10.31	11.23	  1081.22	66363780	  1.42	百货	吉林	8.19	10.80	33532	27943	  1.20	101	82	--  	
="000731"	四川美丰	-3.65	8.18	-0.31	8.18	8.19	281247	1842	0.24	          4.76	8.49	8.53	8.04	8.49	--  	232138688	  1.38	农药化肥	四川	5.77	8.25	177492	103754	  1.71	958	367	--  	
="600835"	上海机电	-3.65	18.19	-0.69	18.18	18.19	227583	5	0.33	          2.82	18.93	18.93	17.86	18.88	    18.81	416080352	  1.26	运输设备	上海	5.67	18.28	129266	98316	  1.31	58	59	--  	
="002192"	路翔股份	-3.66	21.60	-0.82	21.59	21.60	44521	183	-0.23	          4.37	22.38	22.40	21.00	22.42	--  	96498568	  1.05	化工原料	广东	6.24	21.67	29289	15232	  1.92	64	30	--  	
="600716"	凤凰股份	-3.66	8.69	-0.33	8.68	8.69	286635	5	0.00	          3.87	9.06	9.16	8.60	9.02	   104.12	255085920	  1.04	区域地产	江苏	6.21	8.90	152735	133900	  1.14	715	434	--  	
="002545"	东方铁塔	-3.66	16.32	-0.62	16.31	16.32	28468	361	-0.06	          2.50	16.94	16.95	16.20	16.94	    71.15	46842320	  0.93	钢加工	山东	4.43	16.45	17420	11047	  1.58	66	164	--  	
="002005"	德豪润达	-3.66	8.16	-0.31	8.16	8.17	629673	7685	-0.24	          5.41	8.45	8.47	7.98	8.47	   121.30	517808288	  0.94	家用电器	广东	5.79	8.22	346946	282727	  1.23	1128	1724	--  	
="601800"	中国交建	-3.66	7.10	-0.27	7.10	7.11	1621131	30	-0.28	         12.01	7.43	7.43	6.96	7.37	     8.82	1159122304	  1.00	建筑施工	北京	6.38	7.15	849170	771960	  1.10	288	220	--  	
="002286"	保龄宝	-3.66	9.20	-0.35	9.20	9.21	103892	697	-0.21	          3.91	9.53	9.53	8.98	9.55	    82.12	96154528	  1.12	食品	山东	5.76	9.26	61399	42493	  1.44	526	31	--  	
="603366"	日出东方	-3.67	16.81	-0.64	16.77	16.78	77721	5	0.05	          5.50	17.46	17.46	16.62	17.45	    17.28	131877864	  1.26	家用电器	江苏	4.81	16.97	49511	28210	  1.76	326	5	--  	
="002597"	金禾实业	-3.67	15.48	-0.59	15.44	15.48	44022	641	0.51	          1.60	16.01	16.06	14.60	16.07	    25.01	68291280	  1.07	化工原料	安徽	9.09	15.51	27163	16859	  1.61	1853	97	--  	
="002451"	摩恩电气	-3.67	7.87	-0.30	7.86	7.87	90199	186	-0.25	          4.68	8.18	8.18	7.75	8.17	   157.55	71525448	  1.02	电气设备	上海	5.26	7.93	58038	32161	  1.80	90	16	--  	
="601018"	宁波港	-3.68	3.93	-0.15	3.92	3.93	2007842	372	0.51	          1.57	4.07	4.07	3.74	4.08	    15.87	793110528	  1.28	港口	浙江	8.09	3.95	986537	1021305	  0.97	7562	3887	--  	
="600062"	华润双鹤	-3.68	21.21	-0.81	21.20	21.21	191465	4	-0.37	          3.35	22.05	22.06	20.85	22.02	    21.17	410888800	  1.34	化学制药	北京	5.50	21.46	99343	92121	  1.08	486	50	--  	
="002536"	西泵股份	-3.68	29.03	-1.11	29.02	29.03	32193	138	0.03	          7.25	30.00	30.08	28.31	30.14	    60.56	93752232	  1.23	汽车配件	河南	5.87	29.12	18619	13573	  1.37	5	70	--  	
="002394"	联发股份	-3.68	10.72	-0.41	10.72	10.73	120489	363	-0.09	          3.72	11.16	11.17	10.60	11.13	    14.94	130382480	  1.16	纺织	江苏	5.12	10.82	77109	43380	  1.78	608	255	--  	
="000791"	甘肃电投	-3.68	12.81	-0.49	12.80	12.81	64827	615	-0.46	          5.65	13.40	13.47	12.65	13.30	    39.47	84171216	  0.95	水力发电	甘肃	6.17	12.98	38672	26155	  1.48	335	30	--  	
="002160"	*ST常铝	-3.69	6.27	-0.24	6.27	6.28	117933	746	-0.15	          3.63	6.52	6.55	6.18	6.51	   106.46	74860592	  1.02	铝	江苏	5.68	6.35	77986	39947	  1.95	493	242	--  	
="600530"	交大昂立	-3.69	12.01	-0.46	12.01	12.02	109755	50	0.08	          3.52	12.43	12.50	11.72	12.47	    81.23	132775528	  1.05	生物制药	上海	6.26	12.10	58544	51210	  1.14	132	27	--  	
="000056"	深国商	-3.69	15.92	-0.61	15.91	15.92	111886	1303	0.12	          7.82	16.44	16.44	15.31	16.53	--  	179406656	  0.85	房产服务	深圳	6.84	16.03	48977	62909	  0.78	123	51	--  	
="000011"	深物业A	-3.69	9.39	-0.36	9.39	9.40	170435	873	-0.42	          9.69	9.81	9.85	8.98	9.75	    12.99	160358720	  1.21	区域地产	深圳	8.92	9.41	97374	73061	  1.33	86	308	--  	
="600863"	内蒙华电	-3.69	3.39	-0.13	3.38	3.39	1918967	60	0.00	          7.27	3.54	3.59	3.30	3.52	    11.31	661822016	  1.08	火力发电	内蒙	8.24	3.45	1004755	914212	  1.10	24807	2347	--  	
="002391"	长青股份	-3.70	15.89	-0.61	15.88	15.89	45624	235	-0.25	          2.95	16.50	16.50	15.80	16.50	    21.22	73278816	  1.24	农药化肥	江苏	4.24	16.06	29681	15942	  1.86	18	115	--  	
="601117"	中国化学	-3.70	7.28	-0.28	7.28	7.29	1877055	45	-0.27	          3.81	7.67	7.74	7.13	7.56	    10.47	1394826496	  1.21	建筑施工	北京	8.07	7.43	990072	886982	  1.12	3404	75	--  	
="300212"	易华录	-3.70	35.10	-1.35	35.10	35.12	132409	957	0.40	          4.46	35.80	36.37	33.03	36.45	   154.11	457817728	  0.93	软件服务	北京	9.16	34.58	74664	57745	  1.29	11	8	--  	
="000333"	美的集团	-3.70	24.70	-0.95	24.69	24.70	593453	9030	0.36	          2.65	25.95	26.00	24.10	25.65	     8.72	1480129280	  1.07	家用电器	广东	7.41	24.94	306080	287372	  1.07	40	209	--  	
="603111"	康尼机电	-3.71	23.65	-0.91	23.64	23.66	63241	20	-0.08	          8.75	24.50	24.56	23.41	24.56	    47.62	150891088	  1.20	运输设备	江苏	4.68	23.86	37387	25853	  1.45	23	77	--  	
="600693"	东百集团	-3.71	8.57	-0.33	8.56	8.57	55231	2	0.23	          1.61	8.91	8.94	8.40	8.90	    12.88	47926276	  1.16	百货	福建	6.07	8.68	31551	23680	  1.33	139	24	--  	
="600383"	金地集团	-3.71	9.60	-0.37	9.58	9.60	571495	30	-0.31	          1.27	9.94	10.35	9.15	9.97	    72.63	559604992	  0.85	全国地产	深圳	12.04	9.79	269025	302470	  0.89	62	134	--  	
="002041"	登海种业	-3.71	33.99	-1.31	33.98	33.99	68786	491	0.00	          2.09	35.20	35.25	33.56	35.30	    55.89	234821888	  1.07	种植业	山东	4.79	34.14	42073	26713	  1.58	143	231	--  	
="002467"	二六三	-3.72	15.55	-0.60	15.54	15.55	258753	2085	-0.06	          6.59	16.00	16.42	15.19	16.15	    48.40	408790016	  0.93	电信运营	北京	7.62	15.80	145349	113404	  1.28	45	124	--  	
="600560"	金自天正	-3.72	13.21	-0.51	13.18	13.23	51238	198	-0.37	          2.29	13.61	13.69	13.00	13.72	    73.73	68177440	  0.86	电气设备	北京	5.03	13.31	32798	18440	  1.78	80	101	--  	
="600804"	鹏博士	-3.72	17.09	-0.66	17.09	17.10	601021	208	-0.34	          4.48	17.76	17.83	16.80	17.75	    42.25	1035367936	  1.39	电信运营	四川	5.80	17.23	308037	292983	  1.05	316	250	--  	
="002635"	安洁科技	-3.72	31.85	-1.23	31.84	31.85	32913	190	0.06	          3.58	33.03	33.03	31.51	33.08	    48.24	105806944	  1.41	电脑设备	江苏	4.59	32.15	18645	14268	  1.31	40	117	--  	
="002020"	京新药业	-3.72	18.90	-0.73	18.89	18.90	61694	282	0.10	          3.03	19.65	19.67	18.61	19.63	    43.65	117117664	  1.32	化学制药	浙江	5.40	18.98	40953	20741	  1.97	62	82	--  	
="600778"	友好集团	-3.72	8.80	-0.34	8.79	8.80	126026	20	0.11	          4.06	9.15	9.17	8.62	9.14	    25.59	112231488	  1.28	百货	新疆	6.02	8.91	76747	49278	  1.56	185	719	--  	
="300262"	巴安水务	-3.72	19.40	-0.75	19.39	19.40	105526	601	-0.05	          6.71	20.04	20.04	18.30	20.15	    61.87	203386128	  0.89	环境保护	上海	8.64	19.27	60185	45341	  1.33	15	496	--  	
="600023"	浙能电力	-3.73	6.20	-0.24	6.20	6.21	773689	509	-0.32	          9.79	6.56	6.66	6.10	6.44	    12.96	493372672	  1.38	火力发电	浙江	8.70	6.38	430902	342786	  1.26	383	37	--  	
="002464"	金利科技	-3.73	17.56	-0.68	17.56	17.59	26638	54	0.00	          1.97	18.24	18.28	17.35	18.24	   163.10	47130416	  1.50	塑料	江苏	5.10	17.69	14213	12425	  1.14	44	20	--  	
="002605"	姚记扑克	-3.73	18.33	-0.71	18.33	18.34	72225	413	0.00	          2.84	19.05	19.13	17.81	19.04	    54.81	133085392	  1.23	文教休闲	上海	6.93	18.43	40661	31564	  1.29	149	64	--  	
="600189"	吉林森工	-3.73	9.55	-0.37	9.55	9.56	100081	3	0.31	          3.22	9.93	9.95	9.31	9.92	   605.90	95958312	  0.76	林业	吉林	6.45	9.59	54293	45788	  1.19	6	80	--  	
